candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
New.CleanUp.ReferenceOTU17413 146_23314	411		126133	93.20	411
New.CleanUp.ReferenceOTU17415 148_24768	411		993578	84.70	411
New.CleanUp.ReferenceOTU17417 148_3059	413		264416	89.80	413
New.CleanUp.ReferenceOTU17419 156_29729	409		4409658	88.80	409
New.CleanUp.ReferenceOTU17430 148_22648	414		926588	88.60	414
New.CleanUp.ReferenceOTU17438 148_11129	412		834065	93.70	412
New.CleanUp.ReferenceOTU17443 148_20868	412		560685	89.10	412
New.CleanUp.ReferenceOTU17452 146_25255	410		73760	89.50	410
New.CleanUp.ReferenceOTU17464 158_11308	412		516285	90.30	412
New.CleanUp.ReferenceOTU17465 153_20792	413		1668820	92.00	413
New.CleanUp.ReferenceOTU17469 156_30552	414		4463767	95.70	414
New.CleanUp.ReferenceOTU1747 153_26516	413		1668820	94.70	413
New.CleanUp.ReferenceOTU17478 147_11910	414		4323733	93.50	414
New.CleanUp.ReferenceOTU17489 148_23512	409		4438565	84.10	409
New.CleanUp.ReferenceOTU17497 153_18410	413		651100	86.40	413
New.CleanUp.ReferenceOTU17499 147_9802	411		82334	86.60	411
New.CleanUp.ReferenceOTU17506 156_34506	411		4462975	84.70	411
New.CleanUp.ReferenceOTU1751 146_11581	409		1124893	89.50	409
New.CleanUp.ReferenceOTU17513 147_21205	412		926588	92.00	412
New.CleanUp.ReferenceOTU17518 148_9263	412		722817	92.20	412
New.CleanUp.ReferenceOTU17532 148_26851	413		4450215	88.40	413
New.CleanUp.ReferenceOTU17535 146_13264	408		560685	88.70	408
New.CleanUp.ReferenceOTU17536 147_32018	411		824826	90.00	411
New.CleanUp.ReferenceOTU17539 147_22054	412		742320	89.80	412
New.CleanUp.ReferenceOTU17548 161_47594	412		1668820	91.70	412
New.CleanUp.ReferenceOTU17552 146_18909	412		264416	92.00	412
New.CleanUp.ReferenceOTU17572 147_13403	412		354006	87.40	412
New.CleanUp.ReferenceOTU17574 147_33760	412		549805	90.30	412
New.CleanUp.ReferenceOTU17575 147_33761	413		560685	90.80	413
New.CleanUp.ReferenceOTU17607 166_11680	413		518033	95.90	413
New.CleanUp.ReferenceOTU17615 177_4146	413		518033	93.50	413
New.CleanUp.ReferenceOTU17619 165_38262	413		686593	89.60	413
New.CleanUp.ReferenceOTU17624 172_19626	413		1668820	95.20	413
New.CleanUp.ReferenceOTU17625 146_10861	413		368639	88.90	413
New.CleanUp.ReferenceOTU17641 147_2947	412		722817	93.40	412
New.CleanUp.ReferenceOTU17652 146_5516	413		831289	91.50	413
New.CleanUp.ReferenceOTU17653 156_38346	412		545371	91.30	412
New.CleanUp.ReferenceOTU17658 177_52532	413		518033	93.20	413
New.CleanUp.ReferenceOTU1766 165_10790	423		1668820	87.00	423
New.CleanUp.ReferenceOTU17663 146_24644	411		686593	94.60	411
New.CleanUp.ReferenceOTU17680 157_32221	413		1668820	95.60	413
New.CleanUp.ReferenceOTU17688 172_38181	412		926588	89.60	412
New.CleanUp.ReferenceOTU17694 157_111	411		516285	88.80	411
New.CleanUp.ReferenceOTU17699 153_3022	413		1668820	86.20	413
New.CleanUp.ReferenceOTU17701 146_17844	411		201562	89.80	411
New.CleanUp.ReferenceOTU17706 156_15848	414		945326	90.60	414
New.CleanUp.ReferenceOTU17719 146_16711	411		512542	90.80	411
New.CleanUp.ReferenceOTU17720 146_16710	411		4319691	90.50	411
New.CleanUp.ReferenceOTU17751 146_14717	413		3359884	89.10	413
New.CleanUp.ReferenceOTU17758 156_10728	413		4447353	91.00	413
New.CleanUp.ReferenceOTU17760 146_10003	412		3494920	85.70	412
New.CleanUp.ReferenceOTU17771 173_25635	411		518033	92.50	411
New.CleanUp.ReferenceOTU17773 148_32989	412		3359884	90.80	412
New.CleanUp.ReferenceOTU17779 151_17816	413		1668820	81.60	413
New.CleanUp.ReferenceOTU17789 176_22085	413		1668820	91.30	413
New.CleanUp.ReferenceOTU17792 163_25634	413		1668820	94.70	413
New.CleanUp.ReferenceOTU17794 148_30853	411		1124893	89.10	411
New.CleanUp.ReferenceOTU17795 172_38606	413		181717	86.40	413
New.CleanUp.ReferenceOTU17799 147_27345	413		686593	92.50	413
New.CleanUp.ReferenceOTU17813 147_34565	412		18516	88.10	412
New.CleanUp.ReferenceOTU17819 166_12985	413		367523	88.90	413
New.CleanUp.ReferenceOTU17825 146_20026	411		686593	87.30	411
New.CleanUp.ReferenceOTU17831 173_37206	409		518033	90.20	409
New.CleanUp.ReferenceOTU17836 150_37072	412		1668820	91.50	412
New.CleanUp.ReferenceOTU1785 170_28258	413		518033	94.40	413
New.CleanUp.ReferenceOTU17854 167_36472	413		1668820	95.40	413
New.CleanUp.ReferenceOTU17857 155_44076	413		1668820	88.40	413
New.CleanUp.ReferenceOTU17868 156_21740	414		4450215	87.40	414
New.CleanUp.ReferenceOTU17872 165_3468	413		518033	93.00	413
New.CleanUp.ReferenceOTU17875 175_7129	411		518033	92.20	411
New.CleanUp.ReferenceOTU17898 168_19685	413		518033	91.50	413
New.CleanUp.ReferenceOTU1792 147_29233	411		573135	94.40	411
New.CleanUp.ReferenceOTU17927 148_28048	411		264416	89.80	411
New.CleanUp.ReferenceOTU17928 146_32638	412		686593	90.80	412
New.CleanUp.ReferenceOTU17929 162_6245	413		368639	94.40	413
New.CleanUp.ReferenceOTU17941 173_43373	413		215053	86.90	413
New.CleanUp.ReferenceOTU17944 176_7244	413		2818167	90.80	413
New.CleanUp.ReferenceOTU1795 175_6160	413		518033	93.00	413
New.CleanUp.ReferenceOTU17959 146_26068	409		742320	85.80	409
New.CleanUp.ReferenceOTU17961 160_1564	413		535512	89.80	413
New.CleanUp.ReferenceOTU17963 177_36863	414		518033	93.50	414
New.CleanUp.ReferenceOTU17966 156_30376	413		518033	88.40	413
New.CleanUp.ReferenceOTU17968 148_2280	411		686593	93.90	411
New.CleanUp.ReferenceOTU17970 148_25796	412		742320	88.10	412
New.CleanUp.ReferenceOTU17980 148_27797	408		127534	91.20	408
New.CleanUp.ReferenceOTU17995 153_20853	411		217030	89.80	411
New.CleanUp.ReferenceOTU17997 156_29680	412		215053	87.10	412
New.CleanUp.ReferenceOTU17998 146_13120	412		354006	92.20	412
New.CleanUp.ReferenceOTU17999 156_29684	413		144239	89.60	413
New.CleanUp.ReferenceOTU18006 147_13881	411		686593	95.60	411
New.CleanUp.ReferenceOTU18007 156_28375	409		805194	90.20	409
New.CleanUp.ReferenceOTU1801 148_15884	412		354006	93.20	412
New.CleanUp.ReferenceOTU18026 150_19179	413		824826	88.60	413
New.CleanUp.ReferenceOTU1804 157_12731	414		518033	93.50	414
New.CleanUp.ReferenceOTU18040 146_1296	410		993578	83.90	410
New.CleanUp.ReferenceOTU18047 156_5145	409		334122	88.80	409
New.CleanUp.ReferenceOTU18051 147_269	413		4320405	87.20	413
New.CleanUp.ReferenceOTU18054 147_267	413		82334	87.70	413
New.CleanUp.ReferenceOTU18059 146_12656	411		368639	91.20	411
New.CleanUp.ReferenceOTU18061 156_32998	413		1146188	90.60	413
New.CleanUp.ReferenceOTU18065 146_12381	411		73760	90.00	411
New.CleanUp.ReferenceOTU1807 146_6515	411		144239	87.10	411
New.CleanUp.ReferenceOTU18070 158_26004	411		264416	92.00	411
New.CleanUp.ReferenceOTU18074 146_21905	412		926588	89.60	412
New.CleanUp.ReferenceOTU18075 148_14707	412		560685	88.60	412
New.CleanUp.ReferenceOTU18085 147_2215	411		3359884	90.50	411
New.CleanUp.ReferenceOTU18105 162_11717	412		1668820	95.40	412
New.CleanUp.ReferenceOTU18113 147_1896	413		3359884	95.20	413
New.CleanUp.ReferenceOTU18118 147_13304	413		4456735	89.60	413
New.CleanUp.ReferenceOTU18128 147_22423	412		126133	88.10	412
New.CleanUp.ReferenceOTU18140 147_32605	409		4388133	90.70	409
New.CleanUp.ReferenceOTU18141 147_27583	412		805194	83.30	412
New.CleanUp.ReferenceOTU18152 177_49270	413		1117319	96.40	413
New.CleanUp.ReferenceOTU18157 146_9376	411		824826	91.00	411
New.CleanUp.ReferenceOTU18166 146_9379	411		573135	94.20	411
New.CleanUp.ReferenceOTU18184 177_18839	413		518033	95.20	413
New.CleanUp.ReferenceOTU18195 146_8686	409		40435	92.20	409
New.CleanUp.ReferenceOTU18197 155_33267	413		518033	92.50	413
New.CleanUp.ReferenceOTU18200 146_17149	412		354006	90.80	412
New.CleanUp.ReferenceOTU18211 146_9084	412		742320	88.80	412
New.CleanUp.ReferenceOTU18217 148_19399	413		560685	86.40	413
New.CleanUp.ReferenceOTU18218 148_19394	412		926588	92.70	412
New.CleanUp.ReferenceOTU18222 146_8978	411		686593	95.90	411
New.CleanUp.ReferenceOTU18232 168_20977	413		518033	92.70	413
New.CleanUp.ReferenceOTU18235 167_3636	413		518033	94.20	413
New.CleanUp.ReferenceOTU18242 156_698	413		2818167	87.70	413
New.CleanUp.ReferenceOTU18243 146_6863	412		926588	87.40	412
New.CleanUp.ReferenceOTU18275 156_10029	412		722817	90.80	412
New.CleanUp.ReferenceOTU18276 148_27955	412		560685	88.30	412
New.CleanUp.ReferenceOTU18304 156_15659	412		518033	90.30	412
New.CleanUp.ReferenceOTU18310 176_37853	413		292203	93.70	413
New.CleanUp.ReferenceOTU18320 148_33939	411		686593	92.90	411
New.CleanUp.ReferenceOTU18333 165_46832	413		537078	86.90	413
New.CleanUp.ReferenceOTU18339 146_28878	411		264416	93.70	411
New.CleanUp.ReferenceOTU18342 146_28871	409		742320	90.20	409
New.CleanUp.ReferenceOTU18344 155_15191	413		1668820	94.20	413
New.CleanUp.ReferenceOTU18349 146_23380	411		157064	90.50	411
New.CleanUp.ReferenceOTU1835 177_30836	412		518033	93.20	412
New.CleanUp.ReferenceOTU18351 166_22584	413		535512	88.40	413
New.CleanUp.ReferenceOTU18352 156_22024	412		518033	90.50	412
New.CleanUp.ReferenceOTU18353 170_55151	413		1668820	95.40	413
New.CleanUp.ReferenceOTU18357 146_29667	412		589504	88.80	412
New.CleanUp.ReferenceOTU18376 157_22772	413		518033	93.90	413
New.CleanUp.ReferenceOTU18391 146_31995	413		2818167	91.50	413
New.CleanUp.ReferenceOTU18398 152_12217	412		1668820	89.80	412
New.CleanUp.ReferenceOTU18427 172_34496	412		589504	85.90	412
New.CleanUp.ReferenceOTU18432 161_23145	412		4450538	90.80	412
New.CleanUp.ReferenceOTU18435 146_20296	411		4319691	93.90	411
New.CleanUp.ReferenceOTU18436 148_15895	413		2818167	90.80	413
New.CleanUp.ReferenceOTU18451 165_35460	413		518033	93.20	413
New.CleanUp.ReferenceOTU18454 148_16363	411		651100	89.30	411
New.CleanUp.ReferenceOTU18456 178_47570	413		518033	86.90	413
New.CleanUp.ReferenceOTU18465 156_20319	409		742320	88.30	409
New.CleanUp.ReferenceOTU18470 148_31266	413		4463767	93.90	413
New.CleanUp.ReferenceOTU18472 176_40640	412		518033	93.90	412
New.CleanUp.ReferenceOTU18499 166_18996	412		573135	88.30	412
New.CleanUp.ReferenceOTU18509 148_14850	411		215053	86.90	411
New.CleanUp.ReferenceOTU1851 147_13134	411		560685	92.20	411
New.CleanUp.ReferenceOTU18512 148_14856	412		589504	90.30	412
New.CleanUp.ReferenceOTU18514 146_21659	411		686593	94.20	411
New.CleanUp.ReferenceOTU18519 148_21915	413		831289	91.80	413
New.CleanUp.ReferenceOTU18522 146_18287	408		368639	88.50	408
New.CleanUp.ReferenceOTU18523 176_28972	412		545371	91.70	412
New.CleanUp.ReferenceOTU18526 156_32381	414		518033	91.30	414
New.CleanUp.ReferenceOTU18531 147_14499	413		3359884	87.70	413
New.CleanUp.ReferenceOTU18534 158_2490	412		516285	89.60	412
New.CleanUp.ReferenceOTU18545 146_19485	413		4323733	91.80	413
New.CleanUp.ReferenceOTU18548 178_40135	413		518033	94.20	413
New.CleanUp.ReferenceOTU18561 156_9427	412		518033	93.00	412
New.CleanUp.ReferenceOTU18570 147_803	413		2818167	89.30	413
New.CleanUp.ReferenceOTU18575 156_7731	413		322340	90.30	413
New.CleanUp.ReferenceOTU18598 167_17181	413		518033	93.50	413
New.CleanUp.ReferenceOTU18609 146_23406	408		686593	88.20	408
New.CleanUp.ReferenceOTU18617 148_23123	412		4319691	93.20	412
New.CleanUp.ReferenceOTU18623 153_11365	413		1668820	94.90	413
New.CleanUp.ReferenceOTU1863 168_36644	412		518033	93.40	412
New.CleanUp.ReferenceOTU18633 166_44922	413		686593	88.40	413
New.CleanUp.ReferenceOTU18637 146_27896	423		93199	85.60	423
New.CleanUp.ReferenceOTU18638 151_9979	413		1668820	93.90	413
New.CleanUp.ReferenceOTU18641 148_3299	409		3792581	90.20	409
New.CleanUp.ReferenceOTU18645 148_3291	412		144239	84.70	412
New.CleanUp.ReferenceOTU18662 176_19960	413		518033	93.70	413
New.CleanUp.ReferenceOTU18667 155_27567	412		1668820	96.40	412
New.CleanUp.ReferenceOTU18668 171_41932	413		518033	93.50	413
New.CleanUp.ReferenceOTU18669 147_20470	411		1146188	94.90	411
New.CleanUp.ReferenceOTU1868 146_26934	411		686593	94.90	411
New.CleanUp.ReferenceOTU1869 156_27654	413		686593	90.60	413
New.CleanUp.ReferenceOTU18691 147_28260	411		104326	86.60	411
New.CleanUp.ReferenceOTU187 156_16540	411		518033	91.50	411
New.CleanUp.ReferenceOTU18707 146_15037	412		589504	90.80	412
New.CleanUp.ReferenceOTU18719 147_27178	412		322340	91.30	412
New.CleanUp.ReferenceOTU18739 150_26555	413		686593	88.90	413
New.CleanUp.ReferenceOTU18750 148_4556	411		824826	90.00	411
New.CleanUp.ReferenceOTU18759 148_1590	412		3721617	86.70	412
New.CleanUp.ReferenceOTU18761 146_2038	411		686593	92.70	411
New.CleanUp.ReferenceOTU18763 147_33872	412		926588	93.70	412
New.CleanUp.ReferenceOTU18769 147_33878	412		722817	93.20	412
New.CleanUp.ReferenceOTU18770 147_28727	411		560685	93.70	411
New.CleanUp.ReferenceOTU18776 146_7202	411		512542	88.60	411
New.CleanUp.ReferenceOTU18779 147_18341	413		82334	92.00	413
New.CleanUp.ReferenceOTU18787 148_474	411		560685	92.90	411
New.CleanUp.ReferenceOTU18808 177_49334	413		518033	94.70	413
New.CleanUp.ReferenceOTU18812 146_10518	409		144239	89.00	409
New.CleanUp.ReferenceOTU18823 167_35513	413		686593	89.30	413
New.CleanUp.ReferenceOTU18825 175_48851	413		1668820	96.10	413
New.CleanUp.ReferenceOTU18827 148_6071	411		4436545	88.60	411
New.CleanUp.ReferenceOTU18828 148_6076	411		824826	92.00	411
New.CleanUp.ReferenceOTU18845 168_44172	413		311952	90.30	413
New.CleanUp.ReferenceOTU18848 147_21249	412		834065	88.60	412
New.CleanUp.ReferenceOTU18853 172_26437	413		1668820	96.60	413
New.CleanUp.ReferenceOTU18856 147_35264	409		3792581	89.70	409
New.CleanUp.ReferenceOTU18860 176_11038	411		201562	95.40	411
New.CleanUp.ReferenceOTU18861 156_20152	411		264416	89.30	411
New.CleanUp.ReferenceOTU18867 148_5450	409		4388133	93.20	409
New.CleanUp.ReferenceOTU1887 156_32394	409		805194	91.20	409
New.CleanUp.ReferenceOTU18876 167_10455	413		518033	93.90	413
New.CleanUp.ReferenceOTU18879 148_32051	413		3359884	91.50	413
New.CleanUp.ReferenceOTU18895 146_33118	412		367523	83.30	412
New.CleanUp.ReferenceOTU189 156_16544	411		518033	91.70	411
New.CleanUp.ReferenceOTU18901 168_5424	413		518033	93.70	413
New.CleanUp.ReferenceOTU18913 156_27316	413		1668820	93.90	413
New.CleanUp.ReferenceOTU18918 158_24874	412		1668820	89.60	412
New.CleanUp.ReferenceOTU18926 146_32242	413		245429	84.00	413
New.CleanUp.ReferenceOTU18928 146_32240	409		841993	84.80	409
New.CleanUp.ReferenceOTU18931 148_33874	413		93199	91.50	413
New.CleanUp.ReferenceOTU18932 148_33877	414		4450215	88.40	414
New.CleanUp.ReferenceOTU1894 172_30839	413		535512	89.10	413
New.CleanUp.ReferenceOTU1895 147_10572	412		831289	87.90	412
New.CleanUp.ReferenceOTU18964 156_11127	411		334122	88.30	411
New.CleanUp.ReferenceOTU18965 156_11120	413		4447353	90.60	413
New.CleanUp.ReferenceOTU18967 148_30523	413		537078	86.70	413
New.CleanUp.ReferenceOTU18969 165_12428	413		518033	93.50	413
New.CleanUp.ReferenceOTU18970 171_30504	413		1668820	96.10	413
New.CleanUp.ReferenceOTU18971 148_29695	412		4403	93.00	412
New.CleanUp.ReferenceOTU18995 148_34390	412		4319691	95.40	412
New.CleanUp.ReferenceOTU19002 148_27348	412		686593	94.40	412
New.CleanUp.ReferenceOTU19004 175_39472	409		268769	88.80	409
New.CleanUp.ReferenceOTU19011 148_25850	411		73760	92.50	411
New.CleanUp.ReferenceOTU19016 168_3967	408		2435847	92.40	408
New.CleanUp.ReferenceOTU19018 148_36588	412		73760	88.80	412
New.CleanUp.ReferenceOTU19019 147_25797	413		3359884	87.90	413
New.CleanUp.ReferenceOTU19034 163_40957	413		4406763	93.20	413
New.CleanUp.ReferenceOTU1904 147_9533	413		3359884	91.80	413
New.CleanUp.ReferenceOTU19054 148_13105	412		322340	89.60	412
New.CleanUp.ReferenceOTU19059 166_29368	413		516285	88.10	413
New.CleanUp.ReferenceOTU19096 158_5540	411		4428279	88.80	411
New.CleanUp.ReferenceOTU19097 165_41372	412		518033	92.70	412
New.CleanUp.ReferenceOTU19104 146_18983	411		686593	94.40	411
New.CleanUp.ReferenceOTU19127 146_2545	412		4469487	85.00	412
New.CleanUp.ReferenceOTU19129 148_16881	411		93199	89.30	411
New.CleanUp.ReferenceOTU1917 165_40202	413		518033	93.90	413
New.CleanUp.ReferenceOTU19171 148_22196	413		4323733	93.20	413
New.CleanUp.ReferenceOTU19188 156_37871	413		4302012	90.80	413
New.CleanUp.ReferenceOTU19190 148_26577	411		201562	96.40	411
New.CleanUp.ReferenceOTU192 171_53859	413		1117319	92.30	413
New.CleanUp.ReferenceOTU19214 146_23617	413		93199	92.00	413
New.CleanUp.ReferenceOTU19217 166_40698	413		1117319	91.50	413
New.CleanUp.ReferenceOTU19218 156_13699	414		4447353	94.00	414
New.CleanUp.ReferenceOTU19225 165_30383	413		261768	87.70	413
New.CleanUp.ReferenceOTU19241 171_12209	412		190084	91.70	412
New.CleanUp.ReferenceOTU19242 166_42022	413		297872	92.00	413
New.CleanUp.ReferenceOTU1925 146_19743	412		354006	90.50	412
New.CleanUp.ReferenceOTU1926 156_19150	413		322340	89.30	413
New.CleanUp.ReferenceOTU19261 160_7095	412		1143228	91.50	412
New.CleanUp.ReferenceOTU19264 148_10312	411		3359884	90.00	411
New.CleanUp.ReferenceOTU19265 148_15145	411		93199	88.60	411
New.CleanUp.ReferenceOTU19268 146_16240	412		834065	88.30	412
New.CleanUp.ReferenceOTU19276 166_11384	413		1117319	94.20	413
New.CleanUp.ReferenceOTU19285 146_10378	412		354006	92.00	412
New.CleanUp.ReferenceOTU19293 147_1078	412		926588	93.40	412
New.CleanUp.ReferenceOTU19298 146_16792	413		2818167	87.20	413
New.CleanUp.ReferenceOTU19300 170_39039	413		1668820	96.10	413
New.CleanUp.ReferenceOTU19301 146_13549	412		354006	89.30	412
New.CleanUp.ReferenceOTU19315 146_14797	412		561874	82.50	412
New.CleanUp.ReferenceOTU19318 150_20068	411		824826	91.70	411
New.CleanUp.ReferenceOTU19345 148_28900	413		207386	88.60	413
New.CleanUp.ReferenceOTU19348 147_6765	411		1146188	93.70	411
New.CleanUp.ReferenceOTU19366 146_14131	412		264416	90.80	412
New.CleanUp.ReferenceOTU19385 165_50116	413		518033	93.50	413
New.CleanUp.ReferenceOTU19392 147_5233	412		212151	89.80	412
New.CleanUp.ReferenceOTU19397 148_19252	412		834065	93.70	412
New.CleanUp.ReferenceOTU19399 158_30470	412		516285	88.80	412
New.CleanUp.ReferenceOTU194 171_53855	413		292203	92.50	413
New.CleanUp.ReferenceOTU19409 147_37658	414		368639	88.40	414
New.CleanUp.ReferenceOTU19412 147_3026	412		1148027	87.40	412
New.CleanUp.ReferenceOTU19419 146_29638	412		722817	91.30	412
New.CleanUp.ReferenceOTU19423 176_32006	413		1668820	95.90	413
New.CleanUp.ReferenceOTU19425 146_29634	409		686593	91.00	409
New.CleanUp.ReferenceOTU19428 168_2586	413		518033	93.90	413
New.CleanUp.ReferenceOTU19439 151_17188	413		207386	90.60	413
New.CleanUp.ReferenceOTU19448 177_12274	413		1668820	95.20	413
New.CleanUp.ReferenceOTU19452 148_33689	411		294399	92.00	411
New.CleanUp.ReferenceOTU19461 170_48302	413		518033	91.50	413
New.CleanUp.ReferenceOTU19474 148_33536	413		264416	88.40	413
New.CleanUp.ReferenceOTU19479 147_31372	411		201562	92.70	411
New.CleanUp.ReferenceOTU19495 177_744	323		208896	85.80	323
New.CleanUp.ReferenceOTU195 147_25117	411		686593	92.90	411
New.CleanUp.ReferenceOTU19503 165_10129	413		1668820	94.40	413
New.CleanUp.ReferenceOTU19504 165_10128	411		1668820	92.00	411
New.CleanUp.ReferenceOTU19514 156_27295	412		518033	90.30	412
New.CleanUp.ReferenceOTU19521 167_34546	413		1668820	95.40	413
New.CleanUp.ReferenceOTU19556 176_18339	413		518033	94.70	413
New.CleanUp.ReferenceOTU19557 150_7194	411		4308184	92.20	411
New.CleanUp.ReferenceOTU19564 162_20556	413		1668820	82.30	413
New.CleanUp.ReferenceOTU19584 175_41641	412		1668820	95.40	412
New.CleanUp.ReferenceOTU19587 148_3150	412		1047956	92.70	412
New.CleanUp.ReferenceOTU19597 148_21272	412		264416	92.50	412
New.CleanUp.ReferenceOTU19627 147_10925	412		926588	91.50	412
New.CleanUp.ReferenceOTU19630 173_11266	411		516285	90.00	411
New.CleanUp.ReferenceOTU19634 148_25955	410		4319691	90.70	410
New.CleanUp.ReferenceOTU19635 171_10571	412		518033	93.20	412
New.CleanUp.ReferenceOTU19641 148_15782	411		224817	95.10	411
New.CleanUp.ReferenceOTU19646 147_20225	409		327512	87.00	409
New.CleanUp.ReferenceOTU19664 166_14451	413		73760	89.80	413
New.CleanUp.ReferenceOTU19666 148_10663	409		4388133	92.90	409
New.CleanUp.ReferenceOTU19671 146_1477	409		264416	90.50	409
New.CleanUp.ReferenceOTU19683 178_19718	413		1668820	95.20	413
New.CleanUp.ReferenceOTU19686 146_6297	411		264416	96.40	411
New.CleanUp.ReferenceOTU19688 156_18199	409		573135	87.80	409
New.CleanUp.ReferenceOTU19693 147_25067	412		3359884	91.70	412
New.CleanUp.ReferenceOTU19724 156_36113	409		367523	90.20	409
New.CleanUp.ReferenceOTU19730 146_3515	411		157064	92.00	411
New.CleanUp.ReferenceOTU19733 146_30531	411		294399	88.80	411
New.CleanUp.ReferenceOTU19735 148_16922	414		4462642	90.30	414
New.CleanUp.ReferenceOTU19743 165_31993	413		518033	94.20	413
New.CleanUp.ReferenceOTU19745 166_27570	413		93199	89.60	413
New.CleanUp.ReferenceOTU19749 148_2942	411		201562	96.60	411
New.CleanUp.ReferenceOTU19759 147_13524	413		3359884	88.40	413
New.CleanUp.ReferenceOTU19763 150_26032	413		518033	87.90	413
New.CleanUp.ReferenceOTU19778 146_8607	409		327512	89.70	409
New.CleanUp.ReferenceOTU19780 148_25162	411		73760	91.70	411
New.CleanUp.ReferenceOTU19783 157_14671	413		1668820	95.60	413
New.CleanUp.ReferenceOTU19798 177_24424	413		518033	93.20	413
New.CleanUp.ReferenceOTU19800 146_28023	412		686593	91.30	412
New.CleanUp.ReferenceOTU1982 176_44712	413		518033	94.20	413
New.CleanUp.ReferenceOTU19827 156_2201	411		73760	93.90	411
New.CleanUp.ReferenceOTU19829 156_25412	409		805194	89.50	409
New.CleanUp.ReferenceOTU1983 147_2523	411		686593	94.90	411
New.CleanUp.ReferenceOTU19836 167_20414	413		518033	85.50	413
New.CleanUp.ReferenceOTU19841 148_740	413		742320	86.90	413
New.CleanUp.ReferenceOTU19843 165_31469	412		651100	88.30	412
New.CleanUp.ReferenceOTU19855 146_1802	409		4295363	88.00	409
New.CleanUp.ReferenceOTU1991 146_4887	413		4468811	86.90	413
New.CleanUp.ReferenceOTU19914 163_25163	413		181717	90.10	413
New.CleanUp.ReferenceOTU1992 146_4886	409		93199	87.50	409
New.CleanUp.ReferenceOTU19920 153_7682	413		4308184	90.80	413
New.CleanUp.ReferenceOTU19924 156_15035	409		334122	88.00	409
New.CleanUp.ReferenceOTU19925 176_38370	411		518033	93.70	411
New.CleanUp.ReferenceOTU1993 152_9274	413		1668820	76.00	413
New.CleanUp.ReferenceOTU19934 172_16932	413		518033	93.90	413
New.CleanUp.ReferenceOTU19937 177_41249	413		518033	97.30	413
New.CleanUp.ReferenceOTU1995 156_39052	411		1146188	89.50	411
New.CleanUp.ReferenceOTU19954 165_5162	413		518033	94.20	413
New.CleanUp.ReferenceOTU19961 148_36734	409		686593	86.60	409
New.CleanUp.ReferenceOTU19962 147_37487	413		686593	86.40	413
New.CleanUp.ReferenceOTU19978 151_8322	412		1668820	91.70	412
New.CleanUp.ReferenceOTU19989 147_6351	412		33696	88.80	412
New.CleanUp.ReferenceOTU20006 158_19760	412		560685	91.50	412
New.CleanUp.ReferenceOTU2001 166_28312	410		1668820	90.50	410
New.CleanUp.ReferenceOTU20021 173_11657	413		518033	94.40	413
New.CleanUp.ReferenceOTU20027 156_21663	413		518033	93.70	413
New.CleanUp.ReferenceOTU20038 165_28680	412		518033	90.80	412
New.CleanUp.ReferenceOTU20043 146_21168	411		157064	91.70	411
New.CleanUp.ReferenceOTU20063 147_19669	413		82334	90.80	413
New.CleanUp.ReferenceOTU20066 147_31120	411		3359884	91.20	411
New.CleanUp.ReferenceOTU20077 146_30882	409		742320	88.50	409
New.CleanUp.ReferenceOTU20078 146_30881	413		4377104	88.40	413
New.CleanUp.ReferenceOTU20104 167_29151	412		518033	93.70	412
New.CleanUp.ReferenceOTU20119 156_22664	412		535512	88.60	412
New.CleanUp.ReferenceOTU2012 148_18343	413		3359884	94.90	413
New.CleanUp.ReferenceOTU20120 156_22663	411		518033	88.60	411
New.CleanUp.ReferenceOTU20125 175_10829	413		1668820	95.60	413
New.CleanUp.ReferenceOTU20127 167_5364	412		834065	93.20	412
New.CleanUp.ReferenceOTU20129 156_30232	413		928249	93.90	413
New.CleanUp.ReferenceOTU20172 146_4815	412		3728119	89.10	412
New.CleanUp.ReferenceOTU20179 156_39772	413		126133	91.80	413
New.CleanUp.ReferenceOTU20180 156_39775	413		181717	88.60	413
New.CleanUp.ReferenceOTU20183 146_17463	412		354006	92.20	412
New.CleanUp.ReferenceOTU20186 146_5144	411		686593	93.40	411
New.CleanUp.ReferenceOTU20190 148_26103	423		686593	84.20	423
New.CleanUp.ReferenceOTU202 166_55044	413		4302012	88.40	413
New.CleanUp.ReferenceOTU20230 146_25721	411		651100	89.30	411
New.CleanUp.ReferenceOTU20232 148_3474	413		93199	89.80	413
New.CleanUp.ReferenceOTU20238 148_9940	413		140674	89.60	413
New.CleanUp.ReferenceOTU20239 146_12751	411		831289	90.80	411
New.CleanUp.ReferenceOTU2024 155_23985	413		518033	93.70	413
New.CleanUp.ReferenceOTU20240 146_12750	411		4388133	85.60	411
New.CleanUp.ReferenceOTU20244 148_4292	413		4319691	90.60	413
New.CleanUp.ReferenceOTU2026 148_15695	411		157064	90.30	411
New.CleanUp.ReferenceOTU20265 175_31907	413		1668820	94.70	413
New.CleanUp.ReferenceOTU20275 156_4084	413		805194	82.80	413
New.CleanUp.ReferenceOTU20283 147_5042	411		73760	92.50	411
New.CleanUp.ReferenceOTU20294 148_26587	412		4319691	93.70	412
New.CleanUp.ReferenceOTU20316 148_24199	412		367523	88.80	412
New.CleanUp.ReferenceOTU20317 147_32163	411		651100	87.30	411
