candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
96288 1138_12841	413		4406763	95.40	413
963779 764_25090	411		686593	98.10	411
967275 764_34953	371		93199	93.80	371
968675 451_1273	410		4423236	95.60	410
969149 1146_14514	412		268585	95.10	412
9727 430_9991	413		834065	95.40	413
975918 1031_11988	413		1668820	95.20	413
977756 457_41986	413		4363681	94.20	413
978113 1020_18972	411		201562	89.30	411
9819 1017_1499	412		834065	95.40	412
9870 1017_9047	328		289174	97.90	328
9918 1143_35002	412		1047956	95.10	412
992510 425_1923	412		926588	93.40	412
9939 1152_18317	411		268585	94.40	411
995978 1029_33664	411		264416	96.80	411
998071 758_39766	411		573135	99.30	411
998383 833_6864	413		773586	94.90	413
New.ReferenceOTU0 447_37547	413		560685	86.70	413
New.ReferenceOTU1 1023_29004	413		3359884	93.00	413
New.ReferenceOTU10 457_2088	412		518033	89.10	412
New.ReferenceOTU11 1017_7612	411		834065	89.10	411
New.ReferenceOTU12 1149_2710	412		4336809	93.20	412
New.ReferenceOTU13 429_10552	412		292203	91.50	412
New.ReferenceOTU14 1023_5971	413		518033	94.70	413
New.ReferenceOTU15 1028_24356	412		834065	87.90	412
New.ReferenceOTU16 759_47119	413		518033	90.80	413
New.ReferenceOTU17 1017_22086	412		518033	91.70	412
New.ReferenceOTU18 1144_22951	412		518033	93.20	412
New.ReferenceOTU19 1156_8844	412		518033	96.60	412
New.ReferenceOTU2 451_9923	413		518033	95.40	413
New.ReferenceOTU20 1029_33095	412		1523543	92.20	412
New.ReferenceOTU21 449_28982	413		4432516	93.20	413
New.ReferenceOTU22 1151_18771	413		292203	93.00	413
New.ReferenceOTU23 431_11123	413		518033	94.40	413
New.ReferenceOTU24 1030_25042	413		1117319	91.50	413
New.ReferenceOTU25 762_17722	413		3359884	88.90	413
New.ReferenceOTU26 1160_22714	413		686593	87.90	413
New.ReferenceOTU27 451_9443	413		4432516	94.20	413
New.ReferenceOTU28 759_31999	412		4430839	96.10	412
New.ReferenceOTU29 759_12357	412		518033	90.30	412
New.ReferenceOTU3 831_5834	413		4482886	93.00	413
New.ReferenceOTU30 1142_3384	413		4406763	94.70	413
New.ReferenceOTU32 1150_4446	413		560685	90.80	413
New.ReferenceOTU33 757_28424	413		518033	95.20	413
New.ReferenceOTU34 1157_1782	412		4406763	93.40	412
New.ReferenceOTU35 1020_11921	412		4432516	89.60	412
New.ReferenceOTU36 1039_436	413		560685	88.10	413
New.ReferenceOTU37 758_10310	413		1668820	95.90	413
New.ReferenceOTU38 447_12070	413		4430839	93.50	413
New.ReferenceOTU39 447_26475	413		292203	92.50	413
New.ReferenceOTU4 431_4882	413		560685	90.30	413
New.ReferenceOTU40 761_2147	413		518033	92.70	413
New.ReferenceOTU41 1018_22952	412		1047956	94.20	412
New.ReferenceOTU42 833_10469	413		518033	94.70	413
New.ReferenceOTU43 761_3195	413		518033	96.10	413
New.ReferenceOTU44 1038_34684	413		1117319	92.30	413
New.ReferenceOTU45 1151_15309	413		518033	89.30	413
New.ReferenceOTU46 452_1497	414		322340	96.40	414
New.ReferenceOTU47 1030_41920	413		4482886	91.80	413
New.ReferenceOTU48 763_32594	412		518033	93.70	412
New.ReferenceOTU49 1158_12345	413		3359884	94.90	413
New.ReferenceOTU5 760_47471	413		4482886	90.60	413
New.ReferenceOTU50 1034_2709	413		560685	90.60	413
New.ReferenceOTU52 450_24065	413		560685	91.80	413
New.ReferenceOTU53 1160_21615	413		4482886	92.70	413
New.ReferenceOTU54 1151_22034	413		518033	93.00	413
New.ReferenceOTU55 1147_24690	412		560685	90.80	412
New.ReferenceOTU56 1019_23812	411		686593	95.10	411
New.ReferenceOTU57 1145_32482	412		518033	91.50	412
New.ReferenceOTU58 833_2816	413		1117319	94.20	413
New.ReferenceOTU59 447_43790	413		518033	93.00	413
New.ReferenceOTU6 429_4172	412		1523543	89.80	412
New.ReferenceOTU60 1144_22815	411		834065	92.50	411
New.ReferenceOTU61 1040_15567	413		518033	93.50	413
New.ReferenceOTU62 757_47718	413		518033	96.90	413
New.ReferenceOTU63 758_16518	413		518033	93.90	413
New.ReferenceOTU64 1033_9110	413		518033	96.90	413
New.ReferenceOTU65 765_30636	413		560685	91.30	413
New.ReferenceOTU7 761_12829	413		560685	91.50	413
New.ReferenceOTU8 1018_29161	363		289174	97.20	363
New.ReferenceOTU9 763_30772	413		518033	91.30	413
New.CleanUp.ReferenceOTU10 1021_4756	413		292203	91.00	413
New.CleanUp.ReferenceOTU1002 1019_29903	412		834065	90.00	412
New.CleanUp.ReferenceOTU1004 431_5269	413		518033	94.40	413
New.CleanUp.ReferenceOTU1005 1138_6441	413		4406763	91.50	413
New.CleanUp.ReferenceOTU1007 432_16937	411		697063	96.10	411
New.CleanUp.ReferenceOTU1014 429_4758	412		834065	87.40	412
New.CleanUp.ReferenceOTU1019 1024_13914	412		518033	93.90	412
New.CleanUp.ReferenceOTU1023 1019_11245	367		518033	87.20	367
New.CleanUp.ReferenceOTU1024 1030_23686	412		518033	88.10	412
New.CleanUp.ReferenceOTU1025 432_1505	413		4482886	93.00	413
New.CleanUp.ReferenceOTU103 451_24422	413		4430839	89.80	413
New.CleanUp.ReferenceOTU1032 1032_1290	407		4336809	88.50	407
New.CleanUp.ReferenceOTU1035 1032_753	413		518033	92.00	413
New.CleanUp.ReferenceOTU1036 1022_27368	412		292203	91.70	412
New.CleanUp.ReferenceOTU1037 451_4360	413		3359884	90.30	413
New.CleanUp.ReferenceOTU1041 757_14913	368		518033	91.30	368
New.CleanUp.ReferenceOTU1045 458_34455	412		518033	93.90	412
New.CleanUp.ReferenceOTU1046 451_29987	412		268585	91.30	412
New.CleanUp.ReferenceOTU1049 456_18264	412		1523543	93.70	412
New.CleanUp.ReferenceOTU1053 758_28305	413		4456735	88.60	413
New.CleanUp.ReferenceOTU1059 450_4956	413		518033	90.10	413
New.CleanUp.ReferenceOTU1060 457_23456	413		560685	87.70	413
New.CleanUp.ReferenceOTU1063 447_39589	413		560685	79.20	413
New.CleanUp.ReferenceOTU1066 450_5026	413		518033	96.10	413
New.CleanUp.ReferenceOTU1067 455_6514	336		208896	86.90	336
New.CleanUp.ReferenceOTU1068 764_39775	412		518033	91.30	412
New.CleanUp.ReferenceOTU107 431_7846	413		292203	93.20	413
New.CleanUp.ReferenceOTU1070 1138_8139	367		4406763	92.10	367
New.CleanUp.ReferenceOTU1073 429_10174	413		1117319	86.20	413
New.CleanUp.ReferenceOTU1074 766_14134	413		518033	91.50	413
New.CleanUp.ReferenceOTU1076 1034_15727	413		518033	93.90	413
New.CleanUp.ReferenceOTU1077 1020_22468	414		4363681	97.30	414
New.CleanUp.ReferenceOTU1079 1020_22467	413		518033	93.50	413
New.CleanUp.ReferenceOTU108 1138_3241	413		518033	93.70	413
New.CleanUp.ReferenceOTU1081 457_24862	412		3359884	90.80	412
New.CleanUp.ReferenceOTU1096 430_9621	411		722817	87.10	411
New.CleanUp.ReferenceOTU1097 837_5260	412		722817	87.40	412
New.CleanUp.ReferenceOTU1099 1026_7781	412		518033	93.20	412
New.CleanUp.ReferenceOTU11 451_32883	413		292203	89.30	413
New.CleanUp.ReferenceOTU110 451_40513	413		518033	96.40	413
New.CleanUp.ReferenceOTU1101 1146_29081	412		518033	86.90	412
New.CleanUp.ReferenceOTU1104 452_3385	413		560685	89.60	413
New.CleanUp.ReferenceOTU1105 1144_44419	412		697063	89.60	412
New.CleanUp.ReferenceOTU1106 1025_7734	412		1523543	92.70	412
New.CleanUp.ReferenceOTU1111 761_36032	412		4482886	85.90	412
New.CleanUp.ReferenceOTU1116 1153_10124	413		4308184	92.00	413
New.CleanUp.ReferenceOTU1119 1142_10060	413		4482886	92.70	413
New.CleanUp.ReferenceOTU1125 1024_12556	411		834065	92.20	411
New.CleanUp.ReferenceOTU113 451_24762	413		4432516	91.50	413
New.CleanUp.ReferenceOTU1130 1031_26164	413		518033	92.70	413
New.CleanUp.ReferenceOTU1134 458_25383	413		518033	91.00	413
New.CleanUp.ReferenceOTU1136 429_306	413		518033	93.70	413
New.CleanUp.ReferenceOTU1140 451_45501	413		518033	95.40	413
New.CleanUp.ReferenceOTU1142 432_18748	413		292203	90.30	413
New.CleanUp.ReferenceOTU1143 452_3839	412		518033	93.40	412
New.CleanUp.ReferenceOTU1147 1019_14193	412		518033	89.80	412
New.CleanUp.ReferenceOTU1149 1017_20522	412		518033	88.30	412
New.CleanUp.ReferenceOTU115 1156_8197	413		518033	95.40	413
New.CleanUp.ReferenceOTU1152 451_7585	412		834065	90.80	412
New.CleanUp.ReferenceOTU1157 454_24250	413		518033	94.40	413
New.CleanUp.ReferenceOTU1162 448_6474	413		4482886	91.80	413
New.CleanUp.ReferenceOTU1165 460_17052	412		518033	92.70	412
New.CleanUp.ReferenceOTU1173 442_26517	413		518033	84.50	413
New.CleanUp.ReferenceOTU1174 766_16473	412		518033	93.20	412
New.CleanUp.ReferenceOTU1178 448_18273	412		289174	90.00	412
New.CleanUp.ReferenceOTU1180 1142_6063	413		518033	92.00	413
New.CleanUp.ReferenceOTU1182 758_35449	412		518033	95.60	412
New.CleanUp.ReferenceOTU1185 1159_1505	410		697063	93.20	410
New.CleanUp.ReferenceOTU1186 1020_33505	413		518033	89.80	413
New.CleanUp.ReferenceOTU1188 1020_33502	412		834065	90.30	412
New.CleanUp.ReferenceOTU119 757_13443	413		4432516	90.10	413
New.CleanUp.ReferenceOTU1190 1032_6280	413		1668820	95.60	413
New.CleanUp.ReferenceOTU120 451_20423	413		518033	88.90	413
New.CleanUp.ReferenceOTU1200 1025_8164	413		354006	88.40	413
New.CleanUp.ReferenceOTU1202 448_33145	412		834065	93.90	412
New.CleanUp.ReferenceOTU1205 461_35452	413		518033	92.30	413
New.CleanUp.ReferenceOTU1206 449_7869	366		4482886	92.10	366
New.CleanUp.ReferenceOTU1210 449_27006	413		518033	93.00	413
New.CleanUp.ReferenceOTU1211 461_36197	413		560685	88.90	413
New.CleanUp.ReferenceOTU1214 834_462	413		1117319	94.90	413
New.CleanUp.ReferenceOTU1216 441_1184	413		518033	93.70	413
New.CleanUp.ReferenceOTU1217 1142_4799	413		4482886	92.00	413
New.CleanUp.ReferenceOTU1221 450_21430	413		4482886	89.30	413
New.CleanUp.ReferenceOTU1223 758_17051	412		518033	93.90	412
New.CleanUp.ReferenceOTU1229 1141_7533	412		2435847	92.00	412
New.CleanUp.ReferenceOTU1235 760_2125	412		4451743	88.30	412
New.CleanUp.ReferenceOTU1241 1138_3387	413		518033	95.40	413
New.CleanUp.ReferenceOTU1244 449_30922	412		516285	91.70	412
New.CleanUp.ReferenceOTU1245 1016_2169	413		518033	94.90	413
New.CleanUp.ReferenceOTU1250 454_50447	413		518033	91.50	413
New.CleanUp.ReferenceOTU1254 1038_31589	413		1117319	94.20	413
New.CleanUp.ReferenceOTU1255 432_11791	412		722817	87.90	412
New.CleanUp.ReferenceOTU1257 1142_11585	413		4432516	93.70	413
New.CleanUp.ReferenceOTU1260 1144_15186	367		518033	94.00	367
New.CleanUp.ReferenceOTU1261 1029_20712	413		518033	93.70	413
New.CleanUp.ReferenceOTU1269 450_2702	412		518033	93.40	412
New.CleanUp.ReferenceOTU1270 1158_15141	413		518033	93.50	413
New.CleanUp.ReferenceOTU1271 1020_12226	413		4430839	90.80	413
New.CleanUp.ReferenceOTU1275 1021_1588	413		518033	87.20	413
New.CleanUp.ReferenceOTU1287 1025_35435	413		4482886	93.20	413
New.CleanUp.ReferenceOTU1288 1162_1980	412		834065	93.20	412
New.CleanUp.ReferenceOTU1293 764_454	413		518033	91.30	413
New.CleanUp.ReferenceOTU1297 459_0	412		518033	93.70	412
New.CleanUp.ReferenceOTU1299 1152_12534	411		834065	92.90	411
New.CleanUp.ReferenceOTU13 765_28314	409		518033	89.50	409
New.CleanUp.ReferenceOTU1303 759_32425	413		518033	90.80	413
New.CleanUp.ReferenceOTU1304 457_25134	413		518033	94.20	413
New.CleanUp.ReferenceOTU1306 1022_12739	411		1146188	95.90	411
New.CleanUp.ReferenceOTU1309 1018_29314	410		834065	93.90	410
New.CleanUp.ReferenceOTU131 457_41982	413		518033	92.00	413
New.CleanUp.ReferenceOTU1316 1146_31163	413		518033	94.20	413
New.CleanUp.ReferenceOTU1319 1026_36611	412		518033	83.30	412
New.CleanUp.ReferenceOTU1321 1152_20514	413		518033	93.70	413
New.CleanUp.ReferenceOTU1323 451_12665	413		3359884	88.10	413
New.CleanUp.ReferenceOTU1326 1029_1423	411		518033	90.80	411
New.CleanUp.ReferenceOTU1328 763_47859	413		4482886	93.70	413
New.CleanUp.ReferenceOTU1329 1016_19993	411		834065	93.40	411
New.CleanUp.ReferenceOTU1332 1023_31870	414		4363681	92.00	414
New.CleanUp.ReferenceOTU1335 449_27995	413		518033	94.40	413
New.CleanUp.ReferenceOTU1338 447_19982	410		852416	89.80	410
New.CleanUp.ReferenceOTU134 1039_20668	412		722817	91.30	412
New.CleanUp.ReferenceOTU1340 1157_2529	413		518033	94.70	413
New.CleanUp.ReferenceOTU1341 1142_2578	413		518033	91.80	413
New.CleanUp.ReferenceOTU1345 759_20235	412		518033	92.00	412
New.CleanUp.ReferenceOTU135 1017_25530	413		518033	90.60	413
New.CleanUp.ReferenceOTU1350 839_3069	413		518033	93.00	413
New.CleanUp.ReferenceOTU1352 427_4479	413		560685	85.20	413
New.CleanUp.ReferenceOTU1354 431_7572	413		4320405	87.40	413
New.CleanUp.ReferenceOTU1359 448_15126	413		4430839	93.90	413
New.CleanUp.ReferenceOTU136 450_2443	413		518033	87.90	413
New.CleanUp.ReferenceOTU1360 1027_40765	413		518033	93.50	413
New.CleanUp.ReferenceOTU1373 450_29923	413		560685	91.30	413
New.CleanUp.ReferenceOTU1374 458_13479	412		518033	93.00	412
New.CleanUp.ReferenceOTU1378 757_40807	412		834065	91.50	412
New.CleanUp.ReferenceOTU1379 1017_11718	413		834065	93.50	413
New.CleanUp.ReferenceOTU1381 1030_50408	412		697063	86.90	412
New.CleanUp.ReferenceOTU1384 758_13038	366		518033	94.00	366
New.CleanUp.ReferenceOTU1385 759_33731	413		518033	91.00	413
New.CleanUp.ReferenceOTU1389 431_6953	411		697063	95.90	411
New.CleanUp.ReferenceOTU1390 759_20830	411		518033	92.70	411
New.CleanUp.ReferenceOTU1395 1146_25336	413		518033	92.30	413
New.CleanUp.ReferenceOTU1396 1162_23663	413		518033	91.50	413
New.CleanUp.ReferenceOTU1397 452_19489	410		518033	92.40	410
New.CleanUp.ReferenceOTU1398 1143_44709	411		518033	86.40	411
New.CleanUp.ReferenceOTU1399 1150_9434	413		518033	87.40	413
New.CleanUp.ReferenceOTU14 760_45668	412		518033	97.60	412
New.CleanUp.ReferenceOTU1401 1020_15751	413		140806	89.10	413
New.CleanUp.ReferenceOTU1402 451_21829	413		518033	90.80	413
New.CleanUp.ReferenceOTU141 761_5523	412		518033	89.60	412
New.CleanUp.ReferenceOTU1414 1147_6342	413		518033	88.40	413
New.CleanUp.ReferenceOTU1416 1150_2783	413		2679706	86.90	413
New.CleanUp.ReferenceOTU1417 764_599	411		264416	87.60	411
New.CleanUp.ReferenceOTU1423 1141_1410	413		4406763	95.40	413
New.CleanUp.ReferenceOTU1425 1141_1149	413		4406763	93.00	413
New.CleanUp.ReferenceOTU1430 457_5097	413		3359884	92.50	413
New.CleanUp.ReferenceOTU1431 1155_2281	411		686593	96.10	411
New.CleanUp.ReferenceOTU1437 451_9843	412		834065	94.70	412
New.CleanUp.ReferenceOTU1438 757_43431	413		518033	93.70	413
New.CleanUp.ReferenceOTU1439 1023_11364	412		853083	89.80	412
New.CleanUp.ReferenceOTU1448 442_16928	413		518033	94.90	413
New.CleanUp.ReferenceOTU145 1152_8592	413		3359884	95.20	413
New.CleanUp.ReferenceOTU1451 761_7499	411		518033	89.50	411
New.CleanUp.ReferenceOTU1452 1022_11090	413		4482886	93.90	413
New.CleanUp.ReferenceOTU1453 1143_1180	413		518033	95.60	413
New.CleanUp.ReferenceOTU1455 1028_31468	412		1523543	92.20	412
New.CleanUp.ReferenceOTU1456 1142_5794	413		518033	94.90	413
New.CleanUp.ReferenceOTU1459 447_28249	411		4289859	91.20	411
New.CleanUp.ReferenceOTU1460 1017_7736	412		834065	89.80	412
New.CleanUp.ReferenceOTU1462 1027_38315	413		518033	95.40	413
New.CleanUp.ReferenceOTU1463 1029_39928	412		518033	91.50	412
New.CleanUp.ReferenceOTU1464 1020_573	413		4430839	94.20	413
New.CleanUp.ReferenceOTU1465 1025_2627	406		518033	93.30	406
New.CleanUp.ReferenceOTU1469 1160_4773	411		518033	94.60	411
New.CleanUp.ReferenceOTU1475 451_8820	413		3359884	95.40	413
New.CleanUp.ReferenceOTU1477 447_21007	413		518033	92.70	413
New.CleanUp.ReferenceOTU1478 1147_1023	413		518033	92.00	413
New.CleanUp.ReferenceOTU1486 1023_30868	412		518033	94.20	412
New.CleanUp.ReferenceOTU1492 760_37179	411		518033	91.00	411
New.CleanUp.ReferenceOTU1493 448_22472	413		518033	92.00	413
New.CleanUp.ReferenceOTU1501 833_7203	413		518033	95.40	413
New.CleanUp.ReferenceOTU1509 454_20854	413		1117319	95.20	413
New.CleanUp.ReferenceOTU151 431_842	413		518033	88.90	413
New.CleanUp.ReferenceOTU1512 1021_19074	413		560685	81.60	413
New.CleanUp.ReferenceOTU1519 1152_16456	413		518033	94.70	413
New.CleanUp.ReferenceOTU1522 459_32437	412		722817	87.40	412
New.CleanUp.ReferenceOTU1523 451_28645	413		4430839	89.60	413
New.CleanUp.ReferenceOTU1528 1029_10105	413		3359884	94.70	413
New.CleanUp.ReferenceOTU1529 758_40326	413		550826	87.70	413
New.CleanUp.ReferenceOTU1530 758_40323	413		4482886	91.00	413
New.CleanUp.ReferenceOTU1531 834_2250	412		518033	91.50	412
New.CleanUp.ReferenceOTU1533 1150_24471	413		518033	93.20	413
New.CleanUp.ReferenceOTU1534 1143_19026	413		518033	93.70	413
New.CleanUp.ReferenceOTU1542 456_10192	412		834065	89.80	412
New.CleanUp.ReferenceOTU1550 761_33368	412		518033	96.10	412
New.CleanUp.ReferenceOTU1552 455_12856	414		518033	91.10	414
New.CleanUp.ReferenceOTU1556 1036_8369	412		518033	91.00	412
New.CleanUp.ReferenceOTU1559 1162_26510	413		518033	93.20	413
New.CleanUp.ReferenceOTU1562 1151_6816	413		518033	88.60	413
New.CleanUp.ReferenceOTU1567 431_4576	412		3359884	88.80	412
New.CleanUp.ReferenceOTU157 1153_6128	413		4406763	93.90	413
New.CleanUp.ReferenceOTU1570 1020_33861	412		1523543	91.30	412
New.CleanUp.ReferenceOTU1573 1024_12605	411		573135	96.80	411
New.CleanUp.ReferenceOTU1579 1153_5077	413		4450538	90.60	413
New.CleanUp.ReferenceOTU1586 449_29088	413		518033	93.70	413
New.CleanUp.ReferenceOTU1588 761_37090	412		834065	90.50	412
New.CleanUp.ReferenceOTU1597 1147_9532	412		518033	91.00	412
New.CleanUp.ReferenceOTU1598 447_32625	413		518033	94.20	413
New.CleanUp.ReferenceOTU1599 757_23139	413		518033	94.20	413
New.CleanUp.ReferenceOTU16 1039_8150	413		4482886	94.90	413
New.CleanUp.ReferenceOTU160 761_13565	413		518033	93.00	413
New.CleanUp.ReferenceOTU1600 430_6800	412		834065	88.60	412
New.CleanUp.ReferenceOTU1603 1038_31869	412		1047956	92.70	412
New.CleanUp.ReferenceOTU1607 761_20118	413		518033	96.10	413
New.CleanUp.ReferenceOTU1610 1019_13981	410		834065	94.10	410
New.CleanUp.ReferenceOTU1611 1145_13023	413		292203	93.90	413
New.CleanUp.ReferenceOTU1614 429_3845	413		292203	93.70	413
New.CleanUp.ReferenceOTU1616 1141_7720	413		518033	95.40	413
New.CleanUp.ReferenceOTU1617 765_25819	410		511724	90.00	410
New.CleanUp.ReferenceOTU1618 1140_2426	413		518033	95.20	413
New.CleanUp.ReferenceOTU162 447_9238	413		3359884	95.20	413
New.CleanUp.ReferenceOTU1620 759_47408	412		518033	89.80	412
New.CleanUp.ReferenceOTU1624 1146_1117	413		518033	93.50	413
New.CleanUp.ReferenceOTU1626 833_1315	413		518033	94.40	413
New.CleanUp.ReferenceOTU163 832_505	413		347529	88.60	413
New.CleanUp.ReferenceOTU1630 456_31169	412		289174	92.70	412
PyNastAligner parameters:
Algorithm:NAST
Application:PyNAST
blast_db:None
min_len:309
min_pct:75.0
pairwise_alignment_method:uclust
template_filepath:/home/mark/miniconda3/envs/qiime1/lib/python2.7/site-packages/qiime_default_reference/gg_13_8_otus/rep_set_aligned/85_otus.pynast.fasta
candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
New.CleanUp.ReferenceOTU1632 1022_22429	414		518033	91.80	414
New.CleanUp.ReferenceOTU1639 760_37237	368		518033	94.30	368
New.CleanUp.ReferenceOTU1649 1020_15808	413		292203	93.20	413
New.CleanUp.ReferenceOTU1650 1019_31012	411		834065	93.20	411
New.CleanUp.ReferenceOTU1653 1023_18777	412		853083	89.60	412
New.CleanUp.ReferenceOTU1657 426_2201	412		4336809	90.30	412
New.CleanUp.ReferenceOTU166 1152_8840	413		292203	90.80	413
New.CleanUp.ReferenceOTU1666 842_13214	413		516285	88.10	413
New.CleanUp.ReferenceOTU1668 1022_19212	411		518033	92.00	411
New.CleanUp.ReferenceOTU1669 1148_5545	412		292203	91.30	412
New.CleanUp.ReferenceOTU167 449_37311	413		518033	90.60	413
New.CleanUp.ReferenceOTU1670 760_36019	412		834065	87.90	412
New.CleanUp.ReferenceOTU1676 432_2533	413		292203	93.70	413
New.CleanUp.ReferenceOTU1680 759_25990	412		4430839	93.20	412
New.CleanUp.ReferenceOTU1681 434_16432	413		518033	90.60	413
New.CleanUp.ReferenceOTU1682 452_32843	413		322340	92.70	413
New.CleanUp.ReferenceOTU1683 1141_2126	413		4406763	93.90	413
New.CleanUp.ReferenceOTU1689 836_3719	413		518033	94.20	413
New.CleanUp.ReferenceOTU1691 430_355	413		518033	94.70	413
New.CleanUp.ReferenceOTU1692 453_30010	413		518033	92.70	413
New.CleanUp.ReferenceOTU1696 1033_7860	413		518033	96.10	413
New.CleanUp.ReferenceOTU1701 448_31631	413		560685	92.00	413
New.CleanUp.ReferenceOTU1708 759_9341	413		518033	93.70	413
New.CleanUp.ReferenceOTU171 1019_20113	411		749805	94.20	411
New.CleanUp.ReferenceOTU1714 455_16216	412		518033	93.00	412
New.CleanUp.ReferenceOTU1725 1141_4240	413		4308184	91.00	413
New.CleanUp.ReferenceOTU1726 429_3980	413		518033	94.20	413
New.CleanUp.ReferenceOTU1728 455_16239	413		518033	90.30	413
New.CleanUp.ReferenceOTU173 1029_1255	413		4482886	93.90	413
New.CleanUp.ReferenceOTU1734 1144_28469	410		518033	93.70	410
New.CleanUp.ReferenceOTU1735 451_17868	413		4482886	93.00	413
New.CleanUp.ReferenceOTU1739 454_30316	412		268585	92.20	412
New.CleanUp.ReferenceOTU1743 1038_30656	412		3359884	94.90	412
New.CleanUp.ReferenceOTU1748 1029_13681	412		518033	92.70	412
New.CleanUp.ReferenceOTU175 447_27274	413		3359884	95.20	413
New.CleanUp.ReferenceOTU1752 450_21477	413		518033	95.40	413
New.CleanUp.ReferenceOTU1754 759_31814	413		4432516	92.00	413
New.CleanUp.ReferenceOTU1755 1018_39950	412		722817	88.80	412
New.CleanUp.ReferenceOTU1758 1146_11598	412		2435847	92.70	412
New.CleanUp.ReferenceOTU176 460_9911	413		2818167	86.00	413
New.CleanUp.ReferenceOTU1766 761_23341	413		4432516	92.70	413
New.CleanUp.ReferenceOTU1767 1019_270	412		834065	91.70	412
New.CleanUp.ReferenceOTU177 448_14043	411		4430839	85.60	411
New.CleanUp.ReferenceOTU1772 761_2997	412		560685	90.80	412
New.CleanUp.ReferenceOTU1773 1030_1363	412		834065	86.70	412
New.CleanUp.ReferenceOTU1774 1146_25459	413		4482886	91.30	413
New.CleanUp.ReferenceOTU1777 1160_7541	412		518033	87.40	412
New.CleanUp.ReferenceOTU1780 765_8112	412		518033	93.70	412
New.CleanUp.ReferenceOTU1781 1154_5699	412		518033	95.40	412
New.CleanUp.ReferenceOTU1783 451_9038	413		292203	91.80	413
New.CleanUp.ReferenceOTU1784 451_16028	412		926588	95.10	412
New.CleanUp.ReferenceOTU1790 1152_25756	412		292203	88.10	412
New.CleanUp.ReferenceOTU1795 442_23539	413		518033	95.20	413
New.CleanUp.ReferenceOTU1796 430_5931	413		928249	90.30	413
New.CleanUp.ReferenceOTU18 430_683	413		4406763	92.50	413
New.CleanUp.ReferenceOTU1802 1040_30913	413		834065	93.20	413
New.CleanUp.ReferenceOTU1805 1019_28691	413		518033	91.80	413
New.CleanUp.ReferenceOTU181 1029_5932	412		518033	93.70	412
New.CleanUp.ReferenceOTU1810 431_10962	413		4482886	93.20	413
New.CleanUp.ReferenceOTU1813 1146_33617	412		518033	92.70	412
New.CleanUp.ReferenceOTU1814 1030_25626	411		697063	88.30	411
New.CleanUp.ReferenceOTU1817 1020_15128	413		518033	92.30	413
New.CleanUp.ReferenceOTU1824 1144_1326	412		1047956	86.20	412
New.CleanUp.ReferenceOTU1827 432_18595	413		4482886	93.70	413
New.CleanUp.ReferenceOTU1828 442_10090	413		518033	94.20	413
New.CleanUp.ReferenceOTU1833 1138_12916	411		686593	95.40	411
New.CleanUp.ReferenceOTU1837 1019_33466	412		518033	95.10	412
New.CleanUp.ReferenceOTU1839 442_11279	366		518033	94.50	366
New.CleanUp.ReferenceOTU1840 1020_20058	322		293824	95.00	322
New.CleanUp.ReferenceOTU1841 430_3308	412		834065	91.50	412
New.CleanUp.ReferenceOTU1842 833_5175	413		518033	94.20	413
New.CleanUp.ReferenceOTU1843 1020_4210	413		4432516	91.50	413
New.CleanUp.ReferenceOTU1846 426_737	413		3359884	94.70	413
New.CleanUp.ReferenceOTU1849 448_31866	413		4430839	92.50	413
New.CleanUp.ReferenceOTU1850 449_26722	413		4432516	90.30	413
New.CleanUp.ReferenceOTU1852 757_32221	413		518033	94.20	413
New.CleanUp.ReferenceOTU1853 1150_21264	413		518033	95.60	413
New.CleanUp.ReferenceOTU1854 453_14434	413		518033	93.90	413
New.CleanUp.ReferenceOTU1856 758_1907	413		518033	93.90	413
New.CleanUp.ReferenceOTU1857 759_28290	413		560685	91.30	413
New.CleanUp.ReferenceOTU186 1022_27243	412		834065	93.90	412
New.CleanUp.ReferenceOTU1861 1040_20952	412		289174	91.30	412
New.CleanUp.ReferenceOTU1863 1138_10748	413		773586	90.10	413
New.CleanUp.ReferenceOTU1865 429_10668	412		1117319	88.80	412
New.CleanUp.ReferenceOTU1869 449_17631	413		4430839	91.30	413
New.CleanUp.ReferenceOTU1873 1027_15032	413		518033	91.00	413
New.CleanUp.ReferenceOTU1879 450_30928	411		1523543	95.90	411
New.CleanUp.ReferenceOTU1881 763_13447	413		518033	92.30	413
New.CleanUp.ReferenceOTU1883 762_3797	412		518033	92.50	412
New.CleanUp.ReferenceOTU1886 1160_4529	413		4482886	93.70	413
New.CleanUp.ReferenceOTU1888 451_30220	413		560685	88.60	413
New.CleanUp.ReferenceOTU1892 758_19761	411		4406763	93.40	411
New.CleanUp.ReferenceOTU1894 1023_25960	413		550826	87.90	413
New.CleanUp.ReferenceOTU1898 1144_34555	397		518033	92.90	397
New.CleanUp.ReferenceOTU190 1162_28544	413		518033	91.30	413
New.CleanUp.ReferenceOTU1903 1153_3792	413		4406763	94.70	413
New.CleanUp.ReferenceOTU1904 766_25321	413		518033	94.20	413
New.CleanUp.ReferenceOTU191 450_14672	413		518033	92.70	413
New.CleanUp.ReferenceOTU1910 1020_17972	413		518033	96.60	413
New.CleanUp.ReferenceOTU1917 760_4205	412		834065	90.30	412
