# Constructed from biom file
#OTU ID	C/0	C/30	C/112	LB/30	LB/112	LH + LB/30	LH + LB/112	LH/30	LH/112
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;Other	0.000119857838181	0.00198812616363	0.000271496208986	0.00322917443508	0.000321924423105	0.00276906367949	0.000209478542896	0.00223663865163	0.000234937314453
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__	0.000390840776679	0.0727093985644	0.0145879548389	0.0710269222164	0.0186784659959	0.0762322782168	0.0129876696596	0.0876454243052	0.0141816706179
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.00128716895786	0.340040970777	0.286349038175	0.411365500783	0.271608320719	0.476494374358	0.242561705878	0.411530100478	0.141026462485
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	0.00307461410987	0.0549810249285	0.0225937820746	0.0772466254009	0.0309732391761	0.0702274043057	0.0176395379915	0.0703400033093	0.0202615635434
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;Other	5.21121035572e-06	0.000626094979707	0.000225143197696	0.00148407785815	8.21934697288e-05	0.00132843249454	0.00015891475668	0.00107267363905	7.8312438151e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	0.00964595036843	0.132539913555	0.234162169321	0.257879036468	0.189558689562	0.20711878251	0.217691546457	0.222117617523	0.304934395535
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Fructobacillus	0.0	0.00010984122451	0.000456908254147	0.00026847639645	0.000315074967294	0.000327620176017	0.000700669608997	0.000382282626681	0.000455636003787
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.00190209177984	0.0280644328623	0.0418302817601	0.0386307703781	0.042089905957	0.0454180298808	0.05704317425	0.0424790172484	0.0489595124695
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	1.56336310672e-05	0.000686507653187	0.000476773830414	0.00218509956	0.000321924423105	0.00258056987959	0.00072233980309	0.0014891905308	0.000320369065163
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.00191251420055	0.019996594922	0.00112571598848	0.00362443135208	0.00104111728323	0.00332556918396	0.00158192416877	0.00524354826746	0.00154489082534
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	2.60560517786e-05	5.4920612255e-06	0.000211899480184	7.45767767917e-06	0.000116440748783	8.97589523335e-06	1.44467960618e-05	0.0	0.000156624876302
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.0	1.0984122451e-05	2.6487435023e-05	7.45767767917e-06	2.05483674322e-05	0.0	0.0	0.0	3.55965627959e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.0	0.0	0.000139059033871	7.45767767917e-06	7.53440139181e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0.0	0.0	2.6487435023e-05	7.45767767917e-06	3.42472790537e-05	2.24397380834e-05	7.2233980309e-06	0.0	4.27158753551e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.0	0.0	9.27060225805e-05	5.22037437542e-05	2.73978232429e-05	2.69276857001e-05	0.000108350970464	1.1411421692e-05	6.40738130326e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other	0.0	0.0	1.98655762673e-05	0.0	5.47956464859e-05	0.0	1.44467960618e-05	0.0	9.96703758285e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	9.38017864029e-05	0.000148285653088	0.00105949740092	0.000395256916996	0.000397268437023	0.000224397380834	0.00096071193811	0.000268168409761	0.00123164107274
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.0	1.0984122451e-05	0.000145680892627	7.45767767917e-06	0.0	0.0	5.05637862163e-05	5.70571084599e-06	0.000113909000947
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	3.647847249e-05	6.5904734706e-05	0.00052974870046	0.000126780520546	0.000979472180935	7.18071618668e-05	0.00111240329676	0.000159759903688	0.000889914069897
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	0.0	0.0	0.0	0.0	6.84945581074e-06	0.0	0.0	0.0	1.42386251184e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.0	0.0	0.0	0.0	0.000130139660404	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	0.0	1.64761836765e-05	0.0	0.0	4.79461906752e-05	0.0	3.61169901545e-05	0.0	5.69545004734e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	0.0	0.0	0.000112571598848	7.45767767917e-06	5.47956464859e-05	0.0	0.0	0.0	4.27158753551e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	5.21121035572e-06	1.0984122451e-05	0.0	0.0	7.53440139181e-05	0.0	4.33403881854e-05	0.0	2.84772502367e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	0.0	0.0	6.62185875575e-06	8.20344544709e-05	0.0	0.0	3.61169901545e-05	0.0	4.27158753551e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.0	0.0	0.000119193457604	2.23730330375e-05	5.47956464859e-05	0.0	5.77871842472e-05	0.0	2.84772502367e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;Other	0.0	0.0	0.0	0.0	2.73978232429e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	0.0	0.0	1.32437175115e-05	0.0	2.05483674322e-05	0.0	0.0	0.0	4.27158753551e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas	0.0	0.0	7.9462305069e-05	0.0	2.05483674322e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Sporomusa	0.0	0.0	8.60841638248e-05	9.69498098292e-05	0.0	0.0	8.66807763708e-05	0.0	7.11931255918e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus	1.56336310672e-05	0.0	0.000278118067742	0.0	0.000150688027836	0.0	0.000108350970464	5.70571084599e-06	3.55965627959e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia	0.0	0.0	0.000112571598848	7.45767767917e-06	3.42472790537e-05	0.0	2.16701940927e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus	0.0	0.0	1.98655762673e-05	0.0	8.21934697288e-05	0.0	7.2233980309e-06	0.0	1.42386251184e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	0.0	5.4920612255e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.42386251184e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.0	0.0	0.0	0.0	2.73978232429e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	0.0	0.0	1.98655762673e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OD1;c__ZB2;o__;f__;g__	0.0	0.0	0.0	0.0	5.47956464859e-05	0.0	0.0	0.0	6.40738130326e-05
k__Bacteria;p__Planctomycetes;c__BD7-11;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55965627959e-05
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__	5.21121035572e-06	0.0	0.0	0.0	0.0	0.0	2.16701940927e-05	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata	5.21121035572e-05	0.0	1.32437175115e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;g__	0.0	0.0	1.98655762673e-05	7.45767767917e-06	1.36989116215e-05	0.0	2.88935921236e-05	0.0	6.40738130326e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces	1.04224207114e-05	0.0	0.0	0.0	1.36989116215e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	1.56336310672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__;g__	0.000244926886719	0.0	0.0	1.49153553583e-05	0.0	8.97589523335e-06	1.44467960618e-05	0.0	1.42386251184e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;Other	0.000151125100316	5.4920612255e-06	1.32437175115e-05	7.45767767917e-06	1.36989116215e-05	0.0	0.0	0.0	2.84772502367e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__	0.004966283469	0.000115333285735	0.000536370559216	0.0001789842643	0.000917827078639	0.000112198690417	0.000744009997183	0.000148348481996	0.000847198194542
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis	6.25345242686e-05	0.0	0.0	0.0	0.0	1.346384285e-05	1.44467960618e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0.000119857838181	1.0984122451e-05	6.62185875575e-05	1.49153553583e-05	6.84945581074e-05	0.0	7.2233980309e-06	1.1411421692e-05	4.98351879143e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	5.73233139129e-05	5.4920612255e-06	0.0	0.0	0.0	0.0	7.2233980309e-06	0.0	2.84772502367e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana	0.000750414291223	1.64761836765e-05	3.97311525345e-05	5.22037437542e-05	0.000219182585944	4.48794761668e-05	0.000137244562587	3.42342650759e-05	0.000177982813979
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.000286616569564	3.84444285785e-05	9.93278813363e-05	2.23730330375e-05	9.58923813503e-05	4.48794761668e-06	7.94573783399e-05	1.1411421692e-05	0.000113909000947
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other	0.00076604792229	0.0	7.28404463133e-05	1.49153553583e-05	7.53440139181e-05	4.48794761668e-06	0.000115574368494	0.0	0.000106789688388
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	0.00387714050465	1.0984122451e-05	0.000225143197696	0.0	0.00018493530689	2.69276857001e-05	0.000231148736989	5.70571084599e-06	0.00043427806611
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;Other	0.0	0.0	0.0	0.0	2.05483674322e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__	0.0228928470927	0.0002800951225	0.00274807138364	0.000410172272354	0.00307540565902	0.000390451442651	0.00356113522923	0.000233934144685	0.00371628115589
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__	0.000203237203873	0.0	5.95967288018e-05	0.0	5.47956464859e-05	0.0	3.61169901545e-05	0.0	3.55965627959e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Chelatococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27158753551e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;Other	5.73233139129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	0.0010943541747	1.0984122451e-05	0.000370824090322	7.45767767917e-06	0.000328773878915	4.03915285501e-05	0.000144467960618	0.0	0.000441397378669
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas	1.04224207114e-05	0.0	0.0	0.0	0.0	0.0	2.16701940927e-05	5.70571084599e-06	2.84772502367e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bosea	2.60560517786e-05	0.0	6.62185875575e-06	0.0	1.36989116215e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;Other	0.000140702679604	0.0	6.62185875575e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__	0.000406474407746	5.4920612255e-06	1.32437175115e-05	0.0	6.84945581074e-06	0.0	1.44467960618e-05	0.0	7.8312438151e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	0.0502308566188	0.000175745959216	0.00284739926497	0.000231188008054	0.0038904909005	0.000179517904667	0.00363336920954	0.000125525638612	0.00636466542791
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	0.0111415677405	5.4920612255e-05	0.00048339568917	0.000104407487508	0.0010205689158	5.38553714001e-05	0.000534531454287	5.70571084599e-05	0.000640738130326
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes	8.85905760472e-05	0.0	1.32437175115e-05	0.0	0.0	0.0	7.2233980309e-06	0.0	3.55965627959e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;Other	1.56336310672e-05	0.0	0.0	0.0	6.84945581074e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	0.0142474491125	0.000433872836814	0.0054630334735	0.000656275635767	0.00428775933752	0.000511626028301	0.00641437745144	0.000998499398048	0.00766038031368
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	0.0133615433521	9.33650408335e-05	0.00152964937258	0.000320680140204	0.00156852538066	0.0001884937999	0.00183474309985	0.000216817012147	0.002406327645
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__	2.08448414229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylopila	3.12672621343e-05	0.0	3.97311525345e-05	0.0	2.05483674322e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Pleomorphomonas	1.56336310672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;Other	5.21121035572e-06	0.0	6.62185875575e-06	0.0	0.0	0.0	0.0	0.0	7.11931255918e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__	0.000151125100316	0.0	6.62185875575e-06	0.0	1.36989116215e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aminobacter	6.77457346243e-05	0.0	2.6487435023e-05	0.0	0.0	0.0	0.0	0.0	7.11931255918e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium	7.295694498e-05	0.0	1.98655762673e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;Other	0.00406474407746	1.0984122451e-05	0.000403933384101	3.72883883959e-05	0.000321924423105	5.38553714001e-05	0.000325052911391	2.85285542299e-05	0.000683454005681
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	0.00836920383128	1.0984122451e-05	0.000139059033871	1.49153553583e-05	0.000178085851079	1.346384285e-05	0.000267265727143	1.7117132538e-05	0.000142386251184
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	0.123417094854	0.000417396653138	0.0024699533159	0.000566783503617	0.00348637300766	0.000368011704567	0.00353946503514	0.000348048361605	0.00906288488784
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Kaistia	0.00100576359865	1.0984122451e-05	0.00021852133894	1.49153553583e-05	0.000171236395268	1.346384285e-05	7.94573783399e-05	1.7117132538e-05	0.000163744188861
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium	0.00150082858245	5.4920612255e-06	0.000105949740092	0.0	0.000171236395268	0.0	4.33403881854e-05	0.0	9.25510632693e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;Other	4.16896828457e-05	0.0	1.32437175115e-05	0.0	0.0	0.0	0.0	0.0	3.55965627959e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__	2.60560517786e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Labrys	2.08448414229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13579376775e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__	2.08448414229e-05	0.0	0.0	0.0	6.84945581074e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other	5.21121035572e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__	0.000156336310672	1.64761836765e-05	0.000119193457604	1.49153553583e-05	0.000232881497565	8.97589523335e-06	7.94573783399e-05	0.0	5.69545004734e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	0.000161547521027	1.0984122451e-05	0.000377445949078	7.45767767917e-06	0.000123290204593	1.346384285e-05	5.77871842472e-05	2.28228433839e-05	0.00017086350142
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	9.38017864029e-05	0.0	6.62185875575e-06	0.0	5.47956464859e-05	0.0	1.44467960618e-05	1.1411421692e-05	4.98351879143e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium	0.0	0.0	3.31092937788e-05	0.0	0.0	0.0	1.44467960618e-05	0.0	3.55965627959e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;Other	6.25345242686e-05	1.0984122451e-05	5.2974870046e-05	0.0	0.0	0.0	2.88935921236e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__	0.00234504466007	0.000670031469511	0.00135085918617	0.000261018718771	0.00104111728323	8.07830571002e-05	0.000982382132203	0.000159759903688	0.00102518100852
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter	0.000286616569564	0.0002800951225	0.000258252491474	8.20344544709e-05	0.000191784762701	3.59035809334e-05	0.000187808348803	3.42342650759e-05	7.11931255918e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconobacter	0.00144871647889	6.04126734805e-05	0.0	4.4746066075e-05	0.0	2.24397380834e-05	2.16701940927e-05	2.85285542299e-05	4.27158753551e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseococcus	5.21121035572e-06	0.0	7.28404463133e-05	7.45767767917e-06	0.0	4.48794761668e-06	0.0	0.0	3.55965627959e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas	0.000114646627826	5.4920612255e-06	3.31092937788e-05	0.0	5.47956464859e-05	0.0	5.05637862163e-05	1.1411421692e-05	5.69545004734e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Swaminathania	3.12672621343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__	6.77457346243e-05	0.0	0.0	0.0	2.73978232429e-05	0.0	0.0	0.0	7.11931255918e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Azospirillum	0.00014591388996	1.64761836765e-05	5.95967288018e-05	1.49153553583e-05	0.000123290204593	2.69276857001e-05	0.000108350970464	4.56456867679e-05	0.000142386251184
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella	0.0	0.0	0.0	0.0	0.0	0.0	4.33403881854e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__	0.0	0.0	1.98655762673e-05	1.49153553583e-05	2.73978232429e-05	1.346384285e-05	5.05637862163e-05	5.70571084599e-06	4.98351879143e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;Other	0.00315278226521	0.000565682306226	0.000443664536635	0.000656275635767	0.000623300478777	0.000336596071251	0.000577871842472	0.000348048361605	0.000476993941465
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;Other;Other	9.38017864029e-05	1.64761836765e-05	2.6487435023e-05	0.0	1.36989116215e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__	0.0	0.0	1.98655762673e-05	0.0	0.0	0.0	0.0	0.0	7.11931255918e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Lutibacterium	0.0	5.4920612255e-06	0.0	0.0	0.0	4.48794761668e-06	7.2233980309e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;Other	0.000203237203873	0.0	1.98655762673e-05	0.0	4.10967348644e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__	0.00281926480244	0.000400920469461	0.00219845710691	0.000686106346484	0.00324664205429	0.000282740699851	0.00299048678479	0.000673273879826	0.00356677559215
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter	0.000135491469249	4.3936489804e-05	3.97311525345e-05	6.71190991125e-05	0.000143838572025	0.0	7.94573783399e-05	0.0	0.000142386251184
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	0.00102660844008	0.000263618938824	0.000801244909446	0.000208814975017	0.00134934279471	8.07830571002e-05	0.000772903589306	0.000136937060304	0.0017086350142
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	0.00753541017437	0.000252634816373	0.000741648180644	0.00026847639645	0.000910977622828	0.000116686638034	0.000744009997183	0.000108408506074	0.00166591913885
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.0577975340553	0.00437717279672	0.0233685395491	0.00511596688791	0.0286581231121	0.00282740699851	0.0238444369	0.00547748241215	0.0341584616589
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis	0.00121421201288	5.4920612255e-06	9.93278813363e-05	2.98307107167e-05	0.000164386939458	1.79517904667e-05	6.50105822781e-05	2.85285542299e-05	0.000163744188861
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other	0.00018239236245	5.4920612255e-06	1.98655762673e-05	0.0	0.0	0.0	4.33403881854e-05	0.0	4.27158753551e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__	0.000406474407746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other;Other	0.000114646627826	0.0	6.62185875575e-06	0.0	2.05483674322e-05	8.97589523335e-06	2.88935921236e-05	5.70571084599e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__	2.08448414229e-05	3.84444285785e-05	0.0	0.0	1.36989116215e-05	4.48794761668e-06	7.2233980309e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;Other	4.16896828457e-05	5.4920612255e-06	0.0	0.0	0.0	0.0	1.44467960618e-05	0.0	0.0
