# Constructed from biom file
#OTU ID	C/0	C/10	C/30	C/92	LB/10	LB/30	LB/92	LH + LB/10	LH + LB/30	LH + LB/92	LH/10	LH/30	LH/92
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium	8.13526229442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	1.35587704907e-05	0.0	0.0	2.7557066091e-05	0.0	0.0	0.0	0.0	0.0	1.57942951006e-05	0.0	0.0	2.49378631576e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__	0.0	0.0	0.0	3.6742754788e-05	0.0	0.0	0.0	0.0	0.0	2.36914426509e-05	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	2.64636609829e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__	4.06763114721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__	0.000420321885211	0.0	6.52396578832e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.31262105254e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__	0.000745732376988	7.01478717136e-06	0.0	0.0	0.0	0.0	0.0	1.30615656899e-05	0.0	3.94857377515e-05	0.0	6.86681132749e-06	1.66252421051e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	0.000555909590118	2.10443615141e-05	0.0	0.000358241859183	0.0	0.0	0.000105854643931	1.30615656899e-05	0.0	0.000205325836308	0.0	0.0	9.97514526305e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bosea	4.06763114721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	0.00109826040975	7.01478717136e-06	0.0	0.000257199283516	0.0	2.67158237824e-05	3.52848813105e-05	3.91846970696e-05	3.33089068017e-05	3.94857377515e-05	0.0	1.3733622655e-05	0.000249378631576
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	0.000854202540914	0.0	0.0	2.7557066091e-05	0.0	0.0	0.0	0.0	0.0	7.8971475503e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.000122028934416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.31262105254e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes	0.000122028934416	0.0	0.0	5.51141321821e-05	0.0	0.0	7.93909829486e-05	0.0	0.0	1.57942951006e-05	0.0	0.0	8.31262105254e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	0.000271175409814	0.0	1.30479315766e-05	8.26711982731e-05	0.0	0.0	1.76424406552e-05	1.95923485348e-05	0.0	1.57942951006e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	0.000610144672081	2.10443615141e-05	0.0	8.26711982731e-05	1.57809602714e-05	1.33579118912e-05	1.76424406552e-05	0.0	0.0	0.0	0.0	0.0	8.31262105254e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylosinus	0.000244057868832	0.0	0.0	8.26711982731e-05	0.0	0.0	0.0	0.0	0.0	7.8971475503e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;Other	4.06763114721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57942951006e-05	0.0	0.0	8.31262105254e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	5.42350819628e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8971475503e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	0.0020338155736	2.10443615141e-05	2.60958631533e-05	2.7557066091e-05	1.57809602714e-05	0.0	0.0	0.0	2.22059378678e-05	1.57942951006e-05	0.0	0.0	8.31262105254e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium	1.35587704907e-05	0.0	0.0	6.42998208791e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other	0.000122028934416	0.0	0.0	9.18568869701e-06	0.0	0.0	0.0	0.0	0.0	2.36914426509e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus	0.0	0.0	0.0	8.26711982731e-05	0.0	0.0	0.0	0.0	0.0	3.94857377515e-05	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__	8.13526229442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__	0.000623703442572	1.40295743427e-05	0.0	0.000202085151334	7.89048013572e-06	0.0	8.82122032762e-05	6.53078284494e-06	0.0	2.36914426509e-05	1.70948937552e-05	0.0	4.98757263153e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	5.29273219657e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;Other	0.890499369517	0.0011504250961	0.000795923826175	0.00622789693657	0.000394524006786	0.000561032299431	0.00203770189568	0.00052899341044	0.000521839539893	0.0026534415769	0.000507148514739	0.00030213969841	0.00222778244208
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__	0.000325410491777	0.0	0.0	0.0	0.0	0.0	0.0	1.30615656899e-05	0.0	0.0	2.84914895921e-05	0.0	8.31262105254e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	9.49113934348e-05	0.0	0.0	0.0	0.0	0.0	8.82122032762e-06	0.0	0.0	0.0	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	0.000244057868832	0.0	0.0	0.00018371377394	7.89048013572e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.00355239786856	0.00010522180757	4.56677605183e-05	0.000238827906122	7.10143212214e-05	1.33579118912e-05	5.29273219657e-05	3.26539142247e-05	0.0	9.47657706037e-05	2.84914895921e-05	0.0	0.000174565042103
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__	0.00221007958998	6.31330845422e-05	0.0	0.00291186331695	7.10143212214e-05	0.0	0.00105854643931	7.83693941393e-05	0.0	0.000837097640332	0.000131060852123	0.0	0.000714885410519
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__	0.000325410491777	2.10443615141e-05	6.52396578832e-06	1.8371377394e-05	0.0	0.0	0.0	0.0	3.33089068017e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter	2.71175409814e-05	0.0	0.0	0.000266384972213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000249378631576
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Pigmentiphaga	0.000108470163926	0.0	6.52396578832e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.69829791841e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	0.000515233278646	0.000210443615141	0.000561061057796	0.000174528085243	0.0	0.0	1.76424406552e-05	0.0	0.0	0.0	5.69829791841e-06	4.1200867965e-05	5.81883473678e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea	0.0	0.0	0.0	8.26711982731e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other	0.0030642821309	0.000175369679284	6.52396578832e-06	0.00402333164929	3.94524006786e-05	0.0	0.00106736765964	2.61231313798e-05	0.0	0.0012240578703	2.27931916736e-05	1.3733622655e-05	0.00138820771577
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	0.00372866188494	9.8207020399e-05	6.52396578832e-06	0.00406926009278	1.57809602714e-05	0.0	0.000820373490469	1.95923485348e-05	2.22059378678e-05	0.000750229017279	1.70948937552e-05	0.0	0.000706572789466
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	9.49113934348e-05	0.0	0.0	9.18568869701e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia	0.000122028934416	0.0	6.52396578832e-06	0.000284756349607	0.0	0.0	6.17485422933e-05	0.0	0.0	7.8971475503e-06	0.0	6.86681132749e-06	0.000133001936841
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hylemonella	4.06763114721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;Other	1.35587704907e-05	0.0	0.0	0.000101042575667	0.0	0.0	9.70334236038e-05	0.0	0.0	1.57942951006e-05	5.69829791841e-06	0.0	8.31262105254e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	0.000352528032758	7.01478717136e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36914426509e-05	1.13965958368e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium	0.00020338155736	0.0	6.52396578832e-06	0.0	0.0	0.0	0.0	0.0	0.0	7.8971475503e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia	5.42350819628e-05	0.0	0.0	0.0	0.0	0.0	6.17485422933e-05	0.0	0.0	7.8971475503e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8971475503e-06	0.0	0.0	2.49378631576e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__	5.42350819628e-05	0.0	0.0	7.34855095761e-05	0.0	0.0	0.0	0.0	0.0	2.36914426509e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__	2.71175409814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	0.0	0.0	0.0	6.42998208791e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dok59	0.0	0.0	0.0	0.000101042575667	0.0	0.0	4.41061016381e-05	6.53078284494e-06	0.0	2.36914426509e-05	0.0	0.0	1.66252421051e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20;g__	0.0	0.0	0.0	1.8371377394e-05	0.0	0.0	0.0	0.0	0.0	7.8971475503e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other	0.0	1.40295743427e-05	6.52396578832e-06	9.18568869701e-06	0.0	0.0	0.0	6.53078284494e-06	0.0	7.8971475503e-06	5.69829791841e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];Other	1.35587704907e-05	0.0	0.0	9.18568869701e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other	0.000488115737665	0.00659389994108	0.00270092183637	0.00270059247692	0.0009942004971	0.000307231973498	0.00018524562688	0.00162616492839	0.00039970688162	0.000418548820166	0.00143597107544	0.000343340566375	0.000781386378939
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	0.0186297506542	0.172837341115	0.0769827963022	0.141974004501	0.0364303467866	0.0165638107451	0.00631599375458	0.0535458885457	0.0137010636644	0.0264396499984	0.044697448872	0.0162880764688	0.0380385539364
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	4.06763114721e-05	0.00067341956845	0.000352294152569	0.000293942038304	7.89048013572e-05	4.00737356736e-05	0.0	0.000124084874054	5.55148446695e-05	0.000134251508355	0.000188043831308	6.86681132749e-05	0.000133001936841
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	0.00208805065557	0.0210233171526	0.0132893183108	0.0175997795435	0.00605988874423	0.000921695920494	0.000987976676693	0.0089079878005	0.00085492860791	0.00105032062419	0.00504869195571	0.00216304556816	0.0039235571368
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	0.00178975770477	0.00483318836107	0.00234210371801	0.00226886510816	0.00155442458674	0.000480884828084	0.000132318304914	0.00199841955055	0.000344192036951	0.000229017278959	0.00161261831091	0.00041200867965	0.000706572789466
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	0.0	0.00025954712534	0.000182671042073	0.000156156707849	0.000102576241764	4.00737356736e-05	1.76424406552e-05	1.95923485348e-05	2.22059378678e-05	3.94857377515e-05	5.12846812657e-05	0.0	3.32504842102e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.41897875105e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea	0.0	4.20887230281e-05	3.91437947299e-05	4.59284434851e-05	5.523336095e-05	0.0	0.0	2.61231313798e-05	2.22059378678e-05	0.0	1.13965958368e-05	3.43340566375e-05	2.49378631576e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas	0.0	0.000168354892113	3.91437947299e-05	2.7557066091e-05	4.73428808143e-05	1.33579118912e-05	0.0	0.000124084874054	6.66178136034e-05	7.8971475503e-06	2.84914895921e-05	1.3733622655e-05	5.81883473678e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus	0.0	4.91035101995e-05	6.52396578832e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	0.0194839531951	0.0579982603328	0.0308322623156	0.0949065356175	0.0135085019923	0.0102989500681	0.0100297275125	0.017646175247	0.00647303088846	0.00811037053416	0.0190209184517	0.0059947262889	0.0227932069261
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella	2.71175409814e-05	0.000203428827969	0.000104383452613	0.000202085151334	6.31238410857e-05	0.0	0.0	0.000104492525519	3.33089068017e-05	1.57942951006e-05	5.12846812657e-05	5.49344906199e-05	1.66252421051e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__	0.0	0.0	0.0	3.6742754788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	8.13526229442e-05	7.01478717136e-06	0.0	5.51141321821e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.98757263153e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__	0.000162705245888	0.0	0.0	3.6742754788e-05	0.0	0.0	3.52848813105e-05	0.0	0.0	7.8971475503e-06	0.0	0.0	8.31262105254e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.00184399278673	6.31330845422e-05	1.9571897365e-05	0.00205759426813	3.94524006786e-05	1.33579118912e-05	0.000714518846537	2.61231313798e-05	0.0	0.00052121173832	6.83795750209e-05	2.06004339825e-05	0.00042394367368
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__	0.00287445934403	7.01478717136e-06	1.9571897365e-05	0.000101042575667	0.0	0.0	9.70334236038e-05	2.61231313798e-05	3.33089068017e-05	7.8971475503e-06	3.98880854289e-05	6.86681132749e-06	0.000290941736839
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas	0.00134231827858	0.0	1.30479315766e-05	4.59284434851e-05	7.89048013572e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	0.00401339606524	0.000189399253627	7.82875894599e-05	4.59284434851e-05	8.67952814929e-05	0.0	0.000123497084587	9.79617426741e-05	7.77207825373e-05	1.57942951006e-05	5.69829791841e-05	2.746724531e-05	0.000108064073683
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas	2.71175409814e-05	0.0	0.0	9.18568869701e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM6;c__SJA-4;o__;f__;g__	0.0	0.0	0.0	2.7557066091e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma	0.0	0.0	0.0	4.59284434851e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus	8.13526229442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia	5.42350819628e-05	0.0	1.9571897365e-05	0.0	0.0	0.0	0.0	0.0	2.22059378678e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49378631576e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	6.77938524535e-05	0.0	0.0	5.51141321821e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.69829791841e-06	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus	0.0	0.0	0.0	0.00422541680062	0.0	0.0	0.000679233965227	0.0	0.0	0.00078181760748	0.0	0.0	0.000847887347359
