# Constructed from biom file
#OTU ID	L1S8	L1S57	L1S76	L1S105	L1S140	L1S208	L1S257	L1S281	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S63	L4S112	L4S137	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.00853365384615	0.00377820892474	0.00350797782053	0.00937672366244	0.0119145924266	0.00324477793551	0.00767620376832	0.00543190249073	0.000205002050021	0.0	0.000968288549988	0.000991325898389	0.0	0.0	0.0	0.0	0.0170556552962	0.0	0.0	0.000810372771475	0.0	0.012836970475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.000183924958617	0.0	0.00173482032218	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000547195622435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000743494423792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0	0.0	0.0	0.000220628792057	0.0	0.000202798620969	0.0	0.000132485426603	0.00123001230012	0.0011035497517	0.000726216412491	0.00223048327138	0.00567054153672	0.00325732899023	0.00331564986737	0.0140538400633	0.0	0.0	0.000766871165644	0.000810372771475	0.00241935483871	0.0	0.00218878248974	0.00113308611454	0.00314437942178	0.00359281437126	0.0050454086781	0.00965073529412	0.0165816326531	0.00649584987369	0.00329102021627	0.00964222278609	0.0048070320011	0.0131625337878
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132485426603	0.000205002050021	0.000183924958617	0.000484144274994	0.00371747211896	0.0	0.00162866449511	0.000663129973475	0.0	0.0	0.0	0.0	0.00243111831442	0.00725806451613	0.0	0.00118559051528	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.0	0.00173482032218	0.0	0.0	0.0	0.000593824228029	0.0	0.0	0.0	0.0	0.00161290322581	0.0	9.11992704058e-05	0.00041203131438	0.00681282208053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000615006150062	0.000735699834468	0.000242072137497	0.00123915737299	0.0	0.000542888165038	0.0	0.00930324623911	0.0	0.0	0.00153374233129	0.0	0.00241935483871	0.0	0.000364797081623	0.00082406262876	0.00419250589571	0.0	0.00050454086781	0.0	0.0	0.0	0.0	0.0	0.00027468754292	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0286057692308	0.0	0.021161027498	0.00330943188086	0.00731390822225	0.000304197931454	0.0	0.000662427133015	0.00451004510045	0.0145300717307	0.00556765916243	0.0086741016109	0.000283527076836	0.00271444082519	0.00232095490716	0.000593824228029	0.0368043087971	0.00339673913043	0.00996932515337	0.00405186385737	0.00645161290323	0.00385109114249	0.00410396716826	0.0020601565719	0.000611407109791	0.0	0.0	0.0	0.0	0.000360880548538	0.0	0.0	0.00013734377146	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.000600961538462	0.000102113754723	0.0	0.000110314396029	0.000353898784948	0.000506996552423	0.0	0.000264970853206	0.0243952439524	0.0292440684201	0.0251755022997	0.131598513011	0.220158775163	0.0412595005429	0.0484084880637	0.0411718131433	0.00359066427289	0.0122282608696	0.0161042944785	0.0526742301459	0.0862903225806	0.0	0.0326493388053	0.0457354758962	0.0778233906891	0.233932135729	0.259838546922	0.125919117647	0.168367346939	0.152652472032	0.267512929008	0.14818573966	0.208625188848	0.102127159478
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0	0.000102113754723	0.000113160574856	0.000330943188086	0.0	0.000405597241939	0.0	0.000264970853206	0.242107421074	0.0496597388266	0.514645364319	0.144237918216	0.00666288630564	0.0352877307275	0.130968169761	0.00356294536817	0.000897666068223	0.256793478261	0.0322085889571	0.315235008104	0.21935483871	0.0012836970475	0.040218878249	0.105480016481	0.00296969167613	0.000798403193613	0.0	0.0	0.00255102040816	0.0	0.00188058298072	0.000126871352449	0.00027468754292	0.000117522623105
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.000309023485785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.000367849917234	0.00266279351247	0.000991325898389	0.0	0.00162866449511	0.0	0.0	0.0	0.0	0.000766871165644	0.00891410048622	0.00241935483871	0.0	0.000273597811218	0.000309023485785	0.0	0.000798403193613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389503895039	0.000735699834468	0.00217864923747	0.0304832713755	0.000141763538418	0.0	0.00165782493369	0.0	0.0	0.00271739130435	0.000766871165644	0.000810372771475	0.0306451612903	0.0	0.00227998176015	0.00123609394314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117522623105
k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__SR1;c__;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.000367849917234	0.00121036068748	0.00123915737299	0.0	0.0	0.0	0.000395882818686	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.00061804697157	8.73438728273e-05	0.0	0.0	0.0	0.000425170068027	0.0	0.0	0.0	0.0	0.000117522623105
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.000242072137497	0.000495662949195	0.0	0.0	0.0	0.0110847189232	0.0	0.0	0.0	0.000810372771475	0.0	0.0	0.000273597811218	0.000103007828595	0.00262031618482	0.0	0.0	0.0	0.0	0.000360880548538	0.0	0.0	0.0	0.000352567869315
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.00791765637371	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.0	0.0	0.0028823478033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023504524621
k__Bacteria;p__TM7;c__TM7-3;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118764845606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103007828595	0.0	0.000399201596806	0.0	0.0	0.0	0.0	0.0	0.000126871352449	0.0	0.000117522623105
k__Bacteria;p__TM7;c__TM7-3;o__CW040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000197941409343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126871352449	0.0	0.000117522623105
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00266502665027	0.000551774875851	0.00145243282498	0.00371747211896	0.0	0.00108577633008	0.000331564986737	0.000197941409343	0.0	0.0	0.00153374233129	0.00162074554295	0.000806451612903	0.0	0.00200638394893	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.105048076923	0.00530991524558	0.00169740862284	0.0378378378378	0.0	0.000304197931454	0.00125610607118	0.0	0.000410004100041	0.0	0.000484144274994	0.0	0.0	0.0	0.000331564986737	0.0	0.0466786355476	0.0	0.0	0.000810372771475	0.000806451612903	0.0	0.000455996352029	0.0	0.0	0.0	0.0	0.000459558823529	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162866449511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.000309023485785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143501435014	0.00202317454479	0.000242072137497	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.00203804347826	0.0069018404908	0.0032414910859	0.0	0.0	0.000547195622435	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.0	0.000721054800165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
