candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
New.CleanUp.ReferenceOTU11318 146_12858	413		742320	89.10	413
New.CleanUp.ReferenceOTU1132 147_7801	412		4397600	88.30	412
New.CleanUp.ReferenceOTU11326 148_7060	413		3359884	85.70	413
New.CleanUp.ReferenceOTU11327 145_15352	413		824826	87.70	413
New.CleanUp.ReferenceOTU11330 147_4954	411		264416	95.40	411
New.CleanUp.ReferenceOTU11331 145_19787	412		354006	90.30	412
New.CleanUp.ReferenceOTU11335 148_27021	412		686593	90.80	412
New.CleanUp.ReferenceOTU11336 156_2099	413		518033	85.50	413
New.CleanUp.ReferenceOTU11337 177_43445	413		1668820	94.90	413
New.CleanUp.ReferenceOTU1134 165_19119	411		518033	92.70	411
New.CleanUp.ReferenceOTU11340 145_13126	412		212151	87.10	412
New.CleanUp.ReferenceOTU11341 145_28904	413		245429	82.60	413
New.CleanUp.ReferenceOTU11345 152_6470	413		4438565	87.40	413
New.CleanUp.ReferenceOTU11347 168_46230	413		4377099	88.60	413
New.CleanUp.ReferenceOTU11349 178_3360	413		686593	91.00	413
New.CleanUp.ReferenceOTU11351 178_3364	413		518033	94.20	413
New.CleanUp.ReferenceOTU11353 145_4530	412		834065	92.00	412
New.CleanUp.ReferenceOTU11358 146_11115	408		354006	88.50	408
New.CleanUp.ReferenceOTU11360 147_15556	412		722817	94.90	412
New.CleanUp.ReferenceOTU11361 147_15551	409		4388133	93.20	409
New.CleanUp.ReferenceOTU11364 166_38810	411		1668820	90.80	411
New.CleanUp.ReferenceOTU11367 147_2079	412		722817	91.30	412
New.CleanUp.ReferenceOTU11369 148_25882	413		4463767	93.90	413
New.CleanUp.ReferenceOTU11370 163_28835	412		1668820	91.00	412
New.CleanUp.ReferenceOTU11371 156_22576	411		518033	91.00	411
New.CleanUp.ReferenceOTU11375 147_17487	412		722817	87.60	412
New.CleanUp.ReferenceOTU11377 156_952	413		516285	79.90	413
New.CleanUp.ReferenceOTU1138 156_21929	411		264416	88.10	411
New.CleanUp.ReferenceOTU11381 147_20621	412		831289	88.60	412
New.CleanUp.ReferenceOTU11382 176_29280	412		518033	89.60	412
New.CleanUp.ReferenceOTU11386 148_18474	413		3359884	90.80	413
New.CleanUp.ReferenceOTU11387 148_18475	411		831289	91.50	411
New.CleanUp.ReferenceOTU11393 161_13319	413		518033	96.40	413
New.CleanUp.ReferenceOTU11394 148_9960	411		686593	95.90	411
New.CleanUp.ReferenceOTU11395 148_13906	413		742320	91.30	413
New.CleanUp.ReferenceOTU11396 145_1112	412		4319691	90.50	412
New.CleanUp.ReferenceOTU11398 145_820	412		686593	93.40	412
New.CleanUp.ReferenceOTU11403 148_20116	412		367523	88.80	412
New.CleanUp.ReferenceOTU11405 151_27107	413		1668820	94.20	413
New.CleanUp.ReferenceOTU11408 166_10754	413		518033	94.70	413
New.CleanUp.ReferenceOTU11415 146_14401	412		354006	90.80	412
New.CleanUp.ReferenceOTU1142 145_20989	411		573135	91.00	411
New.CleanUp.ReferenceOTU11420 147_26328	412		73760	92.20	412
New.CleanUp.ReferenceOTU11421 146_16932	410		2435847	90.20	410
New.CleanUp.ReferenceOTU11425 146_18951	413		93199	87.90	413
New.CleanUp.ReferenceOTU11426 146_15315	409		18867	86.30	409
New.CleanUp.ReferenceOTU11428 177_18490	413		518033	94.90	413
New.CleanUp.ReferenceOTU11429 148_8840	411		831289	91.20	411
New.CleanUp.ReferenceOTU1143 165_36203	413		518033	93.20	413
New.CleanUp.ReferenceOTU11430 145_11253	412		354006	88.60	412
New.CleanUp.ReferenceOTU11439 147_18280	413		3359884	93.20	413
New.CleanUp.ReferenceOTU11441 148_22054	411		2435847	88.30	411
New.CleanUp.ReferenceOTU11443 148_22058	411		4319691	91.70	411
New.CleanUp.ReferenceOTU11446 158_20007	412		1668820	91.50	412
New.CleanUp.ReferenceOTU11448 151_24452	413		1668820	90.80	413
New.CleanUp.ReferenceOTU11451 165_12751	413		1668820	96.40	413
New.CleanUp.ReferenceOTU11453 145_15959	412		722817	88.30	412
New.CleanUp.ReferenceOTU11454 147_7638	412		722817	90.30	412
New.CleanUp.ReferenceOTU11455 166_26327	412		518033	89.60	412
New.CleanUp.ReferenceOTU11457 146_3378	411		560685	92.00	411
New.CleanUp.ReferenceOTU11458 156_23767	409		327512	90.20	409
New.CleanUp.ReferenceOTU11459 156_23814	409		805194	90.20	409
New.CleanUp.ReferenceOTU1146 145_30113	412		73760	91.50	412
New.CleanUp.ReferenceOTU11465 147_18422	411		214695	89.30	411
New.CleanUp.ReferenceOTU11469 145_27500	412		834065	93.20	412
New.CleanUp.ReferenceOTU1147 148_12382	413		824826	86.20	413
New.CleanUp.ReferenceOTU11471 153_15064	413		264416	90.30	413
New.CleanUp.ReferenceOTU11473 147_15477	412		3728119	91.30	412
New.CleanUp.ReferenceOTU11476 147_27983	412		834065	91.00	412
New.CleanUp.ReferenceOTU11479 163_34980	413		1668820	95.20	413
New.CleanUp.ReferenceOTU1148 148_12383	412		686593	91.70	412
New.CleanUp.ReferenceOTU11480 146_22085	411		3359884	88.60	411
New.CleanUp.ReferenceOTU11482 148_6796	411		4462642	92.70	411
New.CleanUp.ReferenceOTU11483 147_20262	413		2818167	87.40	413
New.CleanUp.ReferenceOTU11484 153_21358	413		518033	93.00	413
New.CleanUp.ReferenceOTU11488 146_3991	413		93199	91.50	413
New.CleanUp.ReferenceOTU11489 146_12948	411		560685	91.20	411
New.CleanUp.ReferenceOTU1149 145_3397	411		354006	89.50	411
New.CleanUp.ReferenceOTU11497 156_32768	413		201562	90.80	413
New.CleanUp.ReferenceOTU11498 146_9268	413		2818167	92.50	413
New.CleanUp.ReferenceOTU1150 148_12389	411		686593	93.90	411
New.CleanUp.ReferenceOTU11501 175_39708	413		518033	92.30	413
New.CleanUp.ReferenceOTU11505 156_20866	409		4409658	90.50	409
New.CleanUp.ReferenceOTU11510 156_30697	409		144239	91.70	409
New.CleanUp.ReferenceOTU11511 157_2633	413		1668820	87.90	413
New.CleanUp.ReferenceOTU11514 147_5948	413		241543	99.30	413
New.CleanUp.ReferenceOTU11515 146_1040	413		264416	87.40	413
New.CleanUp.ReferenceOTU11519 157_13113	413		518033	92.70	413
New.CleanUp.ReferenceOTU11520 146_1048	414		93199	86.70	414
New.CleanUp.ReferenceOTU11521 145_23298	413		93199	90.30	413
New.CleanUp.ReferenceOTU11522 166_20007	411		686593	94.60	411
New.CleanUp.ReferenceOTU11523 148_8023	411		368639	89.80	411
New.CleanUp.ReferenceOTU11524 146_5565	411		368639	91.00	411
New.CleanUp.ReferenceOTU11529 148_27705	412		294399	92.20	412
New.CleanUp.ReferenceOTU11532 156_13759	412		4302012	90.00	412
New.CleanUp.ReferenceOTU11534 148_23014	412		322340	88.30	412
New.CleanUp.ReferenceOTU11536 148_23011	411		560685	90.30	411
New.CleanUp.ReferenceOTU11537 156_2426	412		545371	89.80	412
New.CleanUp.ReferenceOTU11541 148_4237	413		2818167	89.60	413
New.CleanUp.ReferenceOTU11546 147_21852	411		73760	90.80	411
New.CleanUp.ReferenceOTU11548 177_8589	413		518033	93.20	413
New.CleanUp.ReferenceOTU11549 165_8181	412		126133	96.40	412
New.CleanUp.ReferenceOTU1155 145_25008	411		201562	91.50	411
New.CleanUp.ReferenceOTU11552 151_5179	413		264416	89.60	413
New.CleanUp.ReferenceOTU11554 150_40922	413		1668820	93.20	413
New.CleanUp.ReferenceOTU11555 156_6334	413		4447353	90.30	413
New.CleanUp.ReferenceOTU11558 146_16320	412		4319691	91.00	412
New.CleanUp.ReferenceOTU11560 148_9773	411		651100	88.80	411
New.CleanUp.ReferenceOTU11562 177_33945	411		549805	88.60	411
New.CleanUp.ReferenceOTU1157 147_13319	413		294399	90.60	413
New.CleanUp.ReferenceOTU11570 147_15947	412		354006	92.70	412
New.CleanUp.ReferenceOTU11572 166_28580	413		518033	94.40	413
New.CleanUp.ReferenceOTU11574 148_18264	411		73760	93.70	411
New.CleanUp.ReferenceOTU11577 146_25613	411		3359884	91.50	411
New.CleanUp.ReferenceOTU11579 146_25617	413		201562	91.80	413
New.CleanUp.ReferenceOTU11583 156_31124	409		591063	87.00	409
New.CleanUp.ReferenceOTU11587 165_8986	410		545371	89.30	410
New.CleanUp.ReferenceOTU11590 173_18498	409		518033	90.20	409
New.CleanUp.ReferenceOTU11594 156_30992	411		651100	89.30	411
New.CleanUp.ReferenceOTU11597 148_14773	413		368639	87.40	413
New.CleanUp.ReferenceOTU116 147_12728	414		688513	89.90	414
New.CleanUp.ReferenceOTU11604 147_29120	411		651100	87.80	411
New.CleanUp.ReferenceOTU11606 153_10252	413		212126	87.20	413
New.CleanUp.ReferenceOTU11607 147_28538	414		4462642	91.80	414
New.CleanUp.ReferenceOTU11608 168_49392	413		518033	95.20	413
New.CleanUp.ReferenceOTU11615 145_10641	411		560685	90.30	411
New.CleanUp.ReferenceOTU11616 166_36387	413		819699	83.80	413
New.CleanUp.ReferenceOTU1162 161_32534	413		686593	88.90	413
New.CleanUp.ReferenceOTU11620 147_17013	411		264416	91.20	411
New.CleanUp.ReferenceOTU11621 165_2139	411		773586	84.70	411
New.CleanUp.ReferenceOTU11623 147_17547	414		3359884	88.40	414
New.CleanUp.ReferenceOTU11625 145_17149	412		73760	92.00	412
New.CleanUp.ReferenceOTU11626 173_37736	413		215053	86.90	413
New.CleanUp.ReferenceOTU11627 166_27698	413		336760	93.70	413
New.CleanUp.ReferenceOTU11629 170_42911	413		73760	87.40	413
New.CleanUp.ReferenceOTU11635 156_7882	412		4434334	91.70	412
New.CleanUp.ReferenceOTU11638 145_25536	414		560685	90.30	414
New.CleanUp.ReferenceOTU11639 165_6322	412		1668820	93.90	412
New.CleanUp.ReferenceOTU1164 148_28193	412		354006	91.50	412
New.CleanUp.ReferenceOTU11646 148_22243	413		2818167	89.60	413
New.CleanUp.ReferenceOTU11647 156_9535	413		1668820	87.20	413
New.CleanUp.ReferenceOTU11649 156_22744	411		93199	86.40	411
New.CleanUp.ReferenceOTU11650 145_4648	410	No search results.
New.CleanUp.ReferenceOTU11651 145_23846	411		686593	93.20	411
New.CleanUp.ReferenceOTU11653 176_28416	412		518033	93.90	412
New.CleanUp.ReferenceOTU11656 145_21197	411		140674	91.50	411
New.CleanUp.ReferenceOTU11662 146_8059	411		93199	88.30	411
New.CleanUp.ReferenceOTU11663 148_1316	411		560685	91.50	411
New.CleanUp.ReferenceOTU11668 146_4425	412		834065	91.70	412
PyNastAligner parameters:
Algorithm:NAST
Application:PyNAST
blast_db:None
min_len:309
min_pct:75.0
pairwise_alignment_method:uclust
template_filepath:/home/mark/miniconda3/envs/qiime1/lib/python2.7/site-packages/qiime_default_reference/gg_13_8_otus/rep_set_aligned/85_otus.pynast.fasta
candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
New.CleanUp.ReferenceOTU11669 147_25917	412		722817	92.70	412
New.CleanUp.ReferenceOTU11670 145_4394	412		212151	88.10	412
New.CleanUp.ReferenceOTU11674 158_11956	413		1668820	93.90	413
New.CleanUp.ReferenceOTU11676 162_7067	411		1668820	94.20	411
New.CleanUp.ReferenceOTU11677 156_25431	413		264416	93.50	413
New.CleanUp.ReferenceOTU11680 146_13950	411		651100	91.70	411
New.CleanUp.ReferenceOTU11683 148_6634	411		560685	92.50	411
New.CleanUp.ReferenceOTU11684 145_15238	409		686593	87.50	409
New.CleanUp.ReferenceOTU11687 163_27661	413		1668820	94.20	413
New.CleanUp.ReferenceOTU11688 148_29669	413		2818167	91.80	413
New.CleanUp.ReferenceOTU11689 146_7553	409		144239	82.60	409
New.CleanUp.ReferenceOTU11691 147_7155	411		352389	89.80	411
New.CleanUp.ReferenceOTU11696 156_3337	411		518033	89.10	411
New.CleanUp.ReferenceOTU11699 145_22715	411		4319691	93.20	411
New.CleanUp.ReferenceOTU11700 147_89	412		722817	93.90	412
New.CleanUp.ReferenceOTU11708 145_19640	412		834065	93.70	412
New.CleanUp.ReferenceOTU11714 145_24008	412		1118571	85.70	412
New.CleanUp.ReferenceOTU11715 177_25948	413		518033	95.20	413
New.CleanUp.ReferenceOTU11716 170_14795	412		518033	93.40	412
New.CleanUp.ReferenceOTU11717 170_34953	413		518033	91.00	413
New.CleanUp.ReferenceOTU1172 167_28692	412		1668820	95.60	412
New.CleanUp.ReferenceOTU11720 146_5772	411		93199	87.80	411
New.CleanUp.ReferenceOTU11721 148_2370	413		264416	89.80	413
New.CleanUp.ReferenceOTU11724 155_27967	413		1668820	95.60	413
New.CleanUp.ReferenceOTU1173 146_13289	411		93199	89.30	411
New.CleanUp.ReferenceOTU1175 145_29586	412		264416	94.20	412
New.CleanUp.ReferenceOTU1176 145_29583	411		126133	93.90	411
New.CleanUp.ReferenceOTU1181 148_11841	412		201562	88.80	412
New.CleanUp.ReferenceOTU1184 148_28990	411		292203	88.30	411
New.CleanUp.ReferenceOTU1186 170_17869	413		518033	93.90	413
New.CleanUp.ReferenceOTU1187 147_29748	411		686593	92.20	411
New.CleanUp.ReferenceOTU1188 148_22204	411		686593	95.60	411
New.CleanUp.ReferenceOTU1191 145_29055	409		142736	83.90	409
New.CleanUp.ReferenceOTU1196 147_8779	412		722817	95.10	412
New.CleanUp.ReferenceOTU1199 145_19058	412		268585	92.70	412
New.CleanUp.ReferenceOTU12 156_25293	409		126133	91.40	409
New.CleanUp.ReferenceOTU1204 156_7706	413		322340	90.10	413
New.CleanUp.ReferenceOTU1208 148_2521	412		294399	90.80	412
New.CleanUp.ReferenceOTU1213 145_23991	412		354006	89.10	412
New.CleanUp.ReferenceOTU1218 148_19004	414		322340	92.50	414
New.CleanUp.ReferenceOTU1219 145_1521	411		634455	88.80	411
New.CleanUp.ReferenceOTU122 156_27739	413		773586	93.90	413
New.CleanUp.ReferenceOTU1221 156_33519	409		2122726	90.20	409
New.CleanUp.ReferenceOTU1223 145_4824	409		1099001	86.80	409
New.CleanUp.ReferenceOTU1224 145_28981	413		201562	90.80	413
New.CleanUp.ReferenceOTU1227 168_44827	413		518033	91.80	413
New.CleanUp.ReferenceOTU1228 148_27312	413		73760	89.80	413
New.CleanUp.ReferenceOTU1229 148_3005	413		144239	87.90	413
New.CleanUp.ReferenceOTU123 145_11239	413		573135	85.50	413
New.CleanUp.ReferenceOTU1231 146_25805	413		4377104	88.40	413
New.CleanUp.ReferenceOTU1233 146_25806	349		742320	89.70	349
New.CleanUp.ReferenceOTU1235 148_6920	413		4377099	86.90	413
New.CleanUp.ReferenceOTU1239 148_19382	413		322340	89.60	413
New.CleanUp.ReferenceOTU124 148_5697	412		354006	93.70	412
New.CleanUp.ReferenceOTU1240 148_23153	411		512542	90.30	411
New.CleanUp.ReferenceOTU1242 148_19385	409		127534	87.80	409
New.CleanUp.ReferenceOTU1246 146_27538	413		686593	89.60	413
New.CleanUp.ReferenceOTU1248 175_15729	413		174924	87.40	413
New.CleanUp.ReferenceOTU1251 146_27532	412		367523	83.30	412
New.CleanUp.ReferenceOTU1252 148_2714	410		3359884	86.30	410
New.CleanUp.ReferenceOTU1255 173_7476	413		518033	95.20	413
New.CleanUp.ReferenceOTU1264 145_16289	409		127534	90.20	409
New.CleanUp.ReferenceOTU1265 145_16758	411		73760	91.00	411
New.CleanUp.ReferenceOTU1266 151_26676	411		545371	87.30	411
New.CleanUp.ReferenceOTU1267 166_43545	413		651100	88.10	413
New.CleanUp.ReferenceOTU1268 171_36723	399		518033	93.00	399
New.CleanUp.ReferenceOTU1270 145_27189	409		18867	85.30	409
New.CleanUp.ReferenceOTU1271 161_1987	413		1668820	95.60	413
New.CleanUp.ReferenceOTU1272 176_40591	413		126133	92.70	413
New.CleanUp.ReferenceOTU1275 148_23565	409		926588	89.20	409
New.CleanUp.ReferenceOTU128 148_26809	412		3359884	92.20	412
New.CleanUp.ReferenceOTU1282 156_1132	411		518033	91.70	411
New.CleanUp.ReferenceOTU1283 156_4420	411		264416	89.30	411
New.CleanUp.ReferenceOTU1286 166_3805	413		4295378	91.50	413
New.CleanUp.ReferenceOTU1287 148_6144	412		3359884	89.80	412
New.CleanUp.ReferenceOTU1291 150_9182	413		1668820	93.20	413
New.CleanUp.ReferenceOTU1292 145_24981	411		4438565	90.80	411
New.CleanUp.ReferenceOTU1295 156_10030	413		93199	91.00	413
New.CleanUp.ReferenceOTU1298 156_10039	411		264416	93.70	411
New.CleanUp.ReferenceOTU1299 146_14958	413		93199	90.80	413
New.CleanUp.ReferenceOTU13 148_13126	411		686593	89.30	411
New.CleanUp.ReferenceOTU1302 145_20860	408		4388133	86.30	408
New.CleanUp.ReferenceOTU1305 148_17875	413		73760	83.80	413
New.CleanUp.ReferenceOTU1309 145_13706	412		686593	91.50	412
New.CleanUp.ReferenceOTU1312 158_10476	412		742320	87.10	412
New.CleanUp.ReferenceOTU1313 148_13712	413		93199	93.50	413
New.CleanUp.ReferenceOTU1314 148_26869	411		560685	92.70	411
New.CleanUp.ReferenceOTU1318 166_3143	411		201562	94.90	411
New.CleanUp.ReferenceOTU1320 177_4863	412		1668820	95.40	412
New.CleanUp.ReferenceOTU1321 166_33017	413		73760	88.40	413
New.CleanUp.ReferenceOTU1322 145_17667	412		100443	86.70	412
New.CleanUp.ReferenceOTU1323 173_22401	326		516285	89.60	326
New.CleanUp.ReferenceOTU1324 146_12075	414		368639	89.40	414
New.CleanUp.ReferenceOTU1325 156_10352	412		367523	85.00	412
New.CleanUp.ReferenceOTU1326 146_11269	412		354006	90.50	412
New.CleanUp.ReferenceOTU1327 152_20843	413		1668820	92.00	413
New.CleanUp.ReferenceOTU1330 146_11265	412		212151	91.30	412
New.CleanUp.ReferenceOTU1331 153_24593	413		93199	87.40	413
New.CleanUp.ReferenceOTU1333 146_24987	412		697063	92.00	412
New.CleanUp.ReferenceOTU1334 146_3447	411		157064	92.50	411
New.CleanUp.ReferenceOTU1335 153_28073	413		1668820	94.90	413
New.CleanUp.ReferenceOTU1339 145_3697	411		686593	97.60	411
New.CleanUp.ReferenceOTU1341 176_43764	413		518033	94.40	413
New.CleanUp.ReferenceOTU1345 167_28903	412		354006	92.00	412
New.CleanUp.ReferenceOTU1348 145_396	412		926588	93.70	412
New.CleanUp.ReferenceOTU1353 147_14527	412		354006	87.90	412
New.CleanUp.ReferenceOTU1354 147_14526	411		73760	92.90	411
New.CleanUp.ReferenceOTU1355 156_11612	409		518033	88.00	409
New.CleanUp.ReferenceOTU1360 145_8256	413		4397838	92.00	413
New.CleanUp.ReferenceOTU1362 147_13430	413		4456735	88.60	413
New.CleanUp.ReferenceOTU1363 145_25741	411		352389	92.70	411
New.CleanUp.ReferenceOTU1366 175_45620	411		518033	92.20	411
New.CleanUp.ReferenceOTU1367 148_16835	412		1047956	92.70	412
New.CleanUp.ReferenceOTU137 175_12269	413		518033	95.60	413
New.CleanUp.ReferenceOTU1371 151_28186	413		294399	89.10	413
New.CleanUp.ReferenceOTU1375 148_26785	412		3728119	91.50	412
New.CleanUp.ReferenceOTU1380 146_7251	412		144239	86.40	412
New.CleanUp.ReferenceOTU1381 148_23363	411		264416	93.20	411
New.CleanUp.ReferenceOTU1383 165_37767	413		824826	87.20	413
New.CleanUp.ReferenceOTU1387 156_16344	409		368639	89.70	409
New.CleanUp.ReferenceOTU1388 147_5341	414		560685	88.40	414
New.CleanUp.ReferenceOTU1389 148_1678	411		3359884	91.20	411
New.CleanUp.ReferenceOTU139 145_6240	411		93199	91.00	411
New.CleanUp.ReferenceOTU1391 148_20559	414		4319691	90.80	414
New.CleanUp.ReferenceOTU1395 148_7731	411		651100	89.30	411
New.CleanUp.ReferenceOTU1397 146_11222	413		559954	88.10	413
New.CleanUp.ReferenceOTU1398 145_12933	413		4451743	88.60	413
New.CleanUp.ReferenceOTU1400 172_5254	413		3931706	90.60	413
New.CleanUp.ReferenceOTU1406 155_22646	412		190084	93.20	412
New.CleanUp.ReferenceOTU141 146_2593	411		3359884	89.10	411
New.CleanUp.ReferenceOTU1416 145_23743	413		926588	87.90	413
New.CleanUp.ReferenceOTU1417 145_28062	412		73760	91.70	412
New.CleanUp.ReferenceOTU142 146_2592	415		4447353	88.20	415
New.CleanUp.ReferenceOTU1421 145_23748	409		686593	90.50	409
New.CleanUp.ReferenceOTU1423 148_16529	412		560685	90.80	412
New.CleanUp.ReferenceOTU1424 167_20676	413		93199	90.30	413
New.CleanUp.ReferenceOTU1428 145_26369	411		749805	92.20	411
New.CleanUp.ReferenceOTU1432 155_28888	413		1668820	96.90	413
New.CleanUp.ReferenceOTU1435 145_27665	413		93199	91.50	413
New.CleanUp.ReferenceOTU1436 147_13894	410		3792581	89.80	410
New.CleanUp.ReferenceOTU1437 156_26249	413		518033	93.90	413
New.CleanUp.ReferenceOTU144 147_19861	411		201562	96.80	411
New.CleanUp.ReferenceOTU1442 145_20092	412		322340	90.30	412
New.CleanUp.ReferenceOTU1446 145_480	412		993578	84.20	412
New.CleanUp.ReferenceOTU1447 148_7996	411		368639	88.80	411
New.CleanUp.ReferenceOTU1448 176_19547	410		518033	92.20	410
New.CleanUp.ReferenceOTU145 146_17440	412		4319691	94.90	412
New.CleanUp.ReferenceOTU1451 147_3575	411		537078	85.90	411
New.CleanUp.ReferenceOTU1457 156_29940	411		805194	86.40	411
New.CleanUp.ReferenceOTU1459 148_27127	411		73760	92.20	411
New.CleanUp.ReferenceOTU146 156_11900	413		4312480	89.30	413
New.CleanUp.ReferenceOTU1460 146_23647	410		73760	90.00	410
New.CleanUp.ReferenceOTU1462 177_43508	413		518033	94.70	413
New.CleanUp.ReferenceOTU1464 156_17128	412		126133	95.10	412
New.CleanUp.ReferenceOTU1467 146_17095	409		686593	88.50	409
New.CleanUp.ReferenceOTU1469 148_11104	412		3359884	91.30	412
New.CleanUp.ReferenceOTU1471 167_22411	409		518033	89.50	409
New.CleanUp.ReferenceOTU1472 148_22570	411		926588	90.30	411
New.CleanUp.ReferenceOTU1473 156_24067	409		518033	88.00	409
New.CleanUp.ReferenceOTU1475 148_4946	411		686593	92.20	411
New.CleanUp.ReferenceOTU1477 157_31449	413		311952	91.80	413
New.CleanUp.ReferenceOTU1479 148_21861	411		201562	96.40	411
New.CleanUp.ReferenceOTU1482 145_26130	410		322340	88.80	410
New.CleanUp.ReferenceOTU1489 146_17896	412		560685	93.20	412
New.CleanUp.ReferenceOTU1492 146_12667	412		926588	91.00	412
New.CleanUp.ReferenceOTU1493 156_28897	414		368639	93.70	414
New.CleanUp.ReferenceOTU1494 147_584	413		4320405	87.20	413
New.CleanUp.ReferenceOTU1495 147_582	413		82334	87.70	413
New.CleanUp.ReferenceOTU150 146_3420	409		589504	88.80	409
New.CleanUp.ReferenceOTU1501 146_15494	413		2818167	90.30	413
New.CleanUp.ReferenceOTU1503 146_15491	412		560685	92.70	412
New.CleanUp.ReferenceOTU1504 146_1405	409		993578	91.70	409
New.CleanUp.ReferenceOTU1506 145_3862	410		3792581	89.80	410
New.CleanUp.ReferenceOTU1508 146_16765	409		367523	89.50	409
New.CleanUp.ReferenceOTU151 156_7931	409		93199	86.80	409
New.CleanUp.ReferenceOTU1511 145_8807	411		354006	90.80	411
New.CleanUp.ReferenceOTU1512 146_11384	412		264416	90.80	412
New.CleanUp.ReferenceOTU1513 146_11387	411		686593	93.90	411
New.CleanUp.ReferenceOTU1516 150_4585	412		545371	91.30	412
New.CleanUp.ReferenceOTU1517 158_26015	412		516285	88.80	412
New.CleanUp.ReferenceOTU1520 148_9594	412		217030	87.60	412
New.CleanUp.ReferenceOTU1526 147_2225	411		573135	93.40	411
New.CleanUp.ReferenceOTU1528 148_8469	411		354006	93.70	411
New.CleanUp.ReferenceOTU1533 165_25708	412		518033	87.90	412
New.CleanUp.ReferenceOTU1534 146_26912	413		327512	88.40	413
New.CleanUp.ReferenceOTU1535 146_26265	413		93199	86.90	413
New.CleanUp.ReferenceOTU1544 146_10383	412		4409658	86.40	412
New.CleanUp.ReferenceOTU1548 148_28205	412		686593	89.30	412
New.CleanUp.ReferenceOTU1549 146_14547	412		4319691	89.10	412
New.CleanUp.ReferenceOTU1551 145_20651	411		3728119	90.00	411
New.CleanUp.ReferenceOTU1555 147_25999	414		651100	84.80	414
New.CleanUp.ReferenceOTU1560 148_15559	411		4319691	92.90	411
New.CleanUp.ReferenceOTU1564 156_10205	413		264416	89.80	413
New.CleanUp.ReferenceOTU1567 148_18972	407		993578	88.50	407
New.CleanUp.ReferenceOTU1571 148_10070	412		140674	90.80	412
New.CleanUp.ReferenceOTU1572 146_1245	411		651100	87.80	411
New.CleanUp.ReferenceOTU1579 148_29556	411		686593	88.30	411
New.CleanUp.ReferenceOTU1582 161_14167	413		516285	89.10	413
New.CleanUp.ReferenceOTU1587 157_27415	413		2818167	88.10	413
New.CleanUp.ReferenceOTU1589 153_24437	412		1668820	88.60	412
New.CleanUp.ReferenceOTU1590 146_19496	412		73760	92.70	412
New.CleanUp.ReferenceOTU1597 148_21302	412		4319691	92.20	412
New.CleanUp.ReferenceOTU1599 145_12545	411		264416	92.20	411
New.CleanUp.ReferenceOTU1600 156_32661	409		322340	87.00	409
New.CleanUp.ReferenceOTU1601 148_1285	412		354006	94.40	412
New.CleanUp.ReferenceOTU1603 147_27371	411		834065	93.90	411
New.CleanUp.ReferenceOTU1607 150_38271	412		2435847	90.80	412
New.CleanUp.ReferenceOTU161 147_21610	411		3359884	91.20	411
New.CleanUp.ReferenceOTU1611 145_25687	359		73760	92.20	359
New.CleanUp.ReferenceOTU1618 175_11314	413		518033	89.30	413
New.CleanUp.ReferenceOTU1619 145_23684	413		93199	87.20	413
New.CleanUp.ReferenceOTU162 145_25277	412		512542	87.90	412
New.CleanUp.ReferenceOTU1621 175_11313	413		518033	99.00	413
New.CleanUp.ReferenceOTU1624 147_3900	407		4388133	92.60	407
New.CleanUp.ReferenceOTU1627 155_8417	413		518033	93.90	413
New.CleanUp.ReferenceOTU1632 146_4201	409		327512	92.20	409
New.CleanUp.ReferenceOTU1637 148_22373	413		773586	87.40	413
New.CleanUp.ReferenceOTU1643 147_15069	413		264416	90.30	413
New.CleanUp.ReferenceOTU1645 150_18178	411		1668820	92.50	411
New.CleanUp.ReferenceOTU1646 147_2769	413		3359884	95.20	413
New.CleanUp.ReferenceOTU1649 168_38232	409		518033	88.50	409
New.CleanUp.ReferenceOTU1653 145_28305	412		292203	88.80	412
New.CleanUp.ReferenceOTU1654 146_4069	411		589504	90.80	411
New.CleanUp.ReferenceOTU166 156_21251	413		518033	87.70	413
New.CleanUp.ReferenceOTU1660 162_13238	412		2157225	95.90	412
New.CleanUp.ReferenceOTU1665 147_2506	413		368639	92.00	413
New.CleanUp.ReferenceOTU1669 161_1618	413		1668820	94.70	413
New.CleanUp.ReferenceOTU1670 165_35683	412		697063	93.90	412
New.CleanUp.ReferenceOTU1672 148_15415	413		93199	90.30	413
New.CleanUp.ReferenceOTU1675 157_14603	413		516285	90.10	413
New.CleanUp.ReferenceOTU1676 156_28132	409		144239	91.70	409
New.CleanUp.ReferenceOTU1679 151_33112	413		4363681	97.80	413
New.CleanUp.ReferenceOTU168 162_32683	413		4432516	95.40	413
New.CleanUp.ReferenceOTU1680 145_9789	413		93199	90.60	413
New.CleanUp.ReferenceOTU1681 167_39178	411		157064	90.80	411
New.CleanUp.ReferenceOTU1683 172_27416	413		1668820	94.40	413
New.CleanUp.ReferenceOTU1684 146_13099	411		212126	88.80	411
New.CleanUp.ReferenceOTU1691 147_24464	413		589504	88.60	413
New.CleanUp.ReferenceOTU1692 148_23548	412		216235	91.50	412
New.CleanUp.ReferenceOTU1697 172_5888	413		518033	93.90	413
New.CleanUp.ReferenceOTU1699 146_959	410		993578	83.90	410
