candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
New.CleanUp.ReferenceOTU10685 168_7965	413		1668820	94.70	413
New.CleanUp.ReferenceOTU10690 161_15437	412		516285	90.80	412
New.CleanUp.ReferenceOTU10701 145_23515	412		354006	87.60	412
New.CleanUp.ReferenceOTU10713 147_25075	411		73760	95.40	411
New.CleanUp.ReferenceOTU10716 146_23364	412		73760	92.70	412
New.CleanUp.ReferenceOTU10718 148_3000	413		3359884	92.70	413
New.CleanUp.ReferenceOTU10729 148_15430	414		4312480	88.60	414
New.CleanUp.ReferenceOTU10756 145_32763	412		4319691	88.80	412
New.CleanUp.ReferenceOTU10762 147_11926	413		4456735	91.00	413
New.CleanUp.ReferenceOTU10767 166_26736	412		518033	92.70	412
New.CleanUp.ReferenceOTU10768 168_23826	413		1668820	93.90	413
New.CleanUp.ReferenceOTU10769 167_3160	413		1668820	94.40	413
New.CleanUp.ReferenceOTU10779 148_9293	412		926588	87.10	412
New.CleanUp.ReferenceOTU10788 148_26862	411		201562	96.40	411
New.CleanUp.ReferenceOTU10789 146_21279	410		2435847	90.20	410
New.CleanUp.ReferenceOTU10795 156_1397	412		518033	87.10	412
New.CleanUp.ReferenceOTU10797 148_24031	413		93199	91.30	413
New.CleanUp.ReferenceOTU10799 148_24034	411		73760	89.50	411
New.CleanUp.ReferenceOTU10801 148_24039	412		264416	87.90	412
New.CleanUp.ReferenceOTU10822 167_21504	413		518033	96.40	413
New.CleanUp.ReferenceOTU10824 148_17123	407		247727	85.70	407
New.CleanUp.ReferenceOTU10855 146_8753	409		40435	92.20	409
New.CleanUp.ReferenceOTU10862 153_15752	412		2435847	92.00	412
New.CleanUp.ReferenceOTU10864 166_14222	413		1668820	97.10	413
New.CleanUp.ReferenceOTU10866 148_7731	413		292203	86.00	413
New.CleanUp.ReferenceOTU10877 156_13822	411		550826	94.40	411
New.CleanUp.ReferenceOTU10879 146_22117	412		577599	85.90	412
New.CleanUp.ReferenceOTU10888 166_50169	413		4302012	88.40	413
New.CleanUp.ReferenceOTU10890 156_18769	411		4196058	95.10	411
New.CleanUp.ReferenceOTU10892 167_20675	430		518033	92.30	430
New.CleanUp.ReferenceOTU10896 171_44456	413		1668820	94.90	413
New.CleanUp.ReferenceOTU109 146_32114	412		722817	93.40	412
New.CleanUp.ReferenceOTU10903 145_27665	412		722817	93.00	412
New.CleanUp.ReferenceOTU10915 156_26247	409		4388133	86.80	409
New.CleanUp.ReferenceOTU10938 156_3804	413		805194	82.80	413
New.CleanUp.ReferenceOTU1095 146_2206	412		834065	86.70	412
New.CleanUp.ReferenceOTU10951 163_13694	413		1668820	81.60	413
New.CleanUp.ReferenceOTU10956 147_20018	413		2818167	90.80	413
New.CleanUp.ReferenceOTU10958 146_17897	409		4438565	91.00	409
New.CleanUp.ReferenceOTU10963 146_15940	409		819753	87.30	409
New.CleanUp.ReferenceOTU1097 170_47344	413		1668820	95.40	413
New.CleanUp.ReferenceOTU10973 168_53399	413		518033	91.00	413
New.CleanUp.ReferenceOTU10984 168_58013	414		518033	93.50	414
New.CleanUp.ReferenceOTU10989 170_1344	413		518033	93.50	413
New.CleanUp.ReferenceOTU10994 147_5501	413		82334	91.00	413
New.CleanUp.ReferenceOTU11015 146_28619	411		824826	91.00	411
New.CleanUp.ReferenceOTU11023 146_15236	414		4312480	94.20	414
New.CleanUp.ReferenceOTU11041 145_6369	411		73760	89.10	411
New.CleanUp.ReferenceOTU11042 145_6368	412		831289	89.60	412
New.CleanUp.ReferenceOTU11047 145_6361	412		4456735	93.20	412
New.CleanUp.ReferenceOTU1105 146_30601	413		686593	88.90	413
New.CleanUp.ReferenceOTU11061 163_25878	412		1668820	93.00	412
New.CleanUp.ReferenceOTU11062 145_7839	411		73760	89.80	411
New.CleanUp.ReferenceOTU11064 145_10938	412		3728119	91.00	412
New.CleanUp.ReferenceOTU11068 145_2783	412		926588	88.80	412
New.CleanUp.ReferenceOTU11073 145_12897	411		294399	92.20	411
New.CleanUp.ReferenceOTU11074 145_6090	411		4302012	91.20	411
New.CleanUp.ReferenceOTU11077 170_14467	413		518033	85.70	413
New.CleanUp.ReferenceOTU1108 146_19285	409		73760	89.20	409
New.CleanUp.ReferenceOTU1109 146_19287	409		686593	90.50	409
New.CleanUp.ReferenceOTU11092 167_34806	411		518033	88.80	411
New.CleanUp.ReferenceOTU11093 157_7410	413		311952	90.30	413
New.CleanUp.ReferenceOTU11094 145_23351	411		560685	93.20	411
New.CleanUp.ReferenceOTU11098 145_4209	413		264416	92.50	413
New.CleanUp.ReferenceOTU1110 156_23661	413		518033	93.70	413
New.CleanUp.ReferenceOTU11103 145_3254	423		322340	82.30	423
New.CleanUp.ReferenceOTU11104 145_4207	412		354006	87.40	412
New.CleanUp.ReferenceOTU11107 150_12002	411		1146188	94.60	411
New.CleanUp.ReferenceOTU11116 147_34559	412		558742	88.10	412
New.CleanUp.ReferenceOTU11122 171_48429	413		518033	92.70	413
New.CleanUp.ReferenceOTU11128 147_35602	411		264416	96.80	411
New.CleanUp.ReferenceOTU1113 147_31016	411		3359884	91.20	411
New.CleanUp.ReferenceOTU11132 147_30071	412		354006	85.40	412
New.CleanUp.ReferenceOTU11134 148_35978	411		264416	95.40	411
New.CleanUp.ReferenceOTU11145 145_19986	409		93199	91.90	409
New.CleanUp.ReferenceOTU11146 145_19988	412		93199	90.30	412
New.CleanUp.ReferenceOTU11147 168_7483	412		354006	92.50	412
New.CleanUp.ReferenceOTU11150 165_38338	411		73760	94.20	411
New.CleanUp.ReferenceOTU11162 155_9468	413		1668820	91.50	413
New.CleanUp.ReferenceOTU11168 145_10586	411		126133	93.20	411
New.CleanUp.ReferenceOTU11172 156_20257	409		368639	89.70	409
New.CleanUp.ReferenceOTU11175 148_34733	412		3792581	86.40	412
New.CleanUp.ReferenceOTU1118 148_30005	411		1146188	95.10	411
New.CleanUp.ReferenceOTU1120 156_27759	413		518033	93.00	413
New.CleanUp.ReferenceOTU11200 145_22458	413		264416	91.50	413
New.CleanUp.ReferenceOTU11205 146_18607	414		322340	88.90	414
New.CleanUp.ReferenceOTU1121 156_27754	413		518033	91.80	413
New.CleanUp.ReferenceOTU11228 167_53463	411		264416	94.90	411
New.CleanUp.ReferenceOTU1123 155_6964	413		1668820	90.30	413
New.CleanUp.ReferenceOTU11247 156_39665	413		181717	88.60	413
New.CleanUp.ReferenceOTU11250 156_39662	413		126133	91.80	413
New.CleanUp.ReferenceOTU11257 148_21224	413		144239	88.10	413
New.CleanUp.ReferenceOTU11268 148_3612	413		368639	90.10	413
New.CleanUp.ReferenceOTU11293 161_36307	411		4304452	92.50	411
New.CleanUp.ReferenceOTU11301 148_4346	411		749805	92.70	411
New.CleanUp.ReferenceOTU11307 148_26745	411		742320	89.80	411
New.CleanUp.ReferenceOTU11308 171_18007	411		516285	85.40	411
New.CleanUp.ReferenceOTU11314 147_2242	411		686593	94.90	411
New.CleanUp.ReferenceOTU11315 148_23683	409		127534	87.80	409
New.CleanUp.ReferenceOTU11321 167_18501	413		518033	93.70	413
New.CleanUp.ReferenceOTU11333 147_5194	411		1140492	91.70	411
New.CleanUp.ReferenceOTU11334 148_1446	412		2818167	88.80	412
New.CleanUp.ReferenceOTU1135 165_49341	413		1668820	93.90	413
New.CleanUp.ReferenceOTU11353 148_9318	412		264416	91.30	412
New.CleanUp.ReferenceOTU11359 146_17950	409		4456735	86.60	409
New.CleanUp.ReferenceOTU11360 147_22122	411		294399	94.20	411
New.CleanUp.ReferenceOTU11365 146_368	411		201562	95.40	411
New.CleanUp.ReferenceOTU11370 145_33263	411		157130	89.30	411
New.CleanUp.ReferenceOTU1138 166_22101	413		311952	90.10	413
New.CleanUp.ReferenceOTU11385 145_12565	411		749805	92.90	411
New.CleanUp.ReferenceOTU11392 147_10171	413		560685	85.70	413
New.CleanUp.ReferenceOTU11395 147_10175	412		834065	93.90	412
New.CleanUp.ReferenceOTU11398 147_8913	418		560685	83.70	418
New.CleanUp.ReferenceOTU1141 146_26050	411		93199	89.50	411
New.CleanUp.ReferenceOTU11411 146_9304	413		512542	88.60	413
New.CleanUp.ReferenceOTU11412 166_1143	413		1117319	96.40	413
New.CleanUp.ReferenceOTU11421 165_51892	413		1668820	94.70	413
New.CleanUp.ReferenceOTU11431 152_5222	412		1668820	96.80	412
New.CleanUp.ReferenceOTU11433 161_45026	412		1668820	91.70	412
New.CleanUp.ReferenceOTU11445 156_12768	411		4196058	93.20	411
New.CleanUp.ReferenceOTU11447 146_5357	411		686593	92.20	411
New.CleanUp.ReferenceOTU11449 146_5352	413		93199	93.00	413
New.CleanUp.ReferenceOTU11451 153_2209	409		545371	89.20	409
New.CleanUp.ReferenceOTU11475 147_16532	412		215053	90.00	412
New.CleanUp.ReferenceOTU1148 147_36540	411		126133	96.10	411
New.CleanUp.ReferenceOTU11484 162_40883	412		996510	87.90	412
New.CleanUp.ReferenceOTU11485 162_40880	412		266935	91.50	412
New.CleanUp.ReferenceOTU11487 146_29031	411		201562	91.70	411
New.CleanUp.ReferenceOTU11491 165_45446	411		518033	90.30	411
New.CleanUp.ReferenceOTU11498 170_53732	413		518033	90.80	413
New.CleanUp.ReferenceOTU11501 145_9484	412		686593	93.70	412
New.CleanUp.ReferenceOTU11516 148_34280	409		3359884	83.10	409
New.CleanUp.ReferenceOTU11519 146_11221	411		157064	90.80	411
New.CleanUp.ReferenceOTU1152 146_2674	413		93199	90.80	413
New.CleanUp.ReferenceOTU11522 145_4427	409		3792581	91.40	409
New.CleanUp.ReferenceOTU11541 152_14115	413		1668820	92.70	413
New.CleanUp.ReferenceOTU11544 145_8214	411		93199	89.80	411
New.CleanUp.ReferenceOTU11558 146_10172	409		367523	89.50	409
New.CleanUp.ReferenceOTU11571 157_1143	413		1668820	95.90	413
New.CleanUp.ReferenceOTU11574 153_38420	413		1668820	93.90	413
New.CleanUp.ReferenceOTU1158 145_32964	409		560685	88.50	409
New.CleanUp.ReferenceOTU11608 145_27808	413		4438565	91.80	413
New.CleanUp.ReferenceOTU1161 166_42430	413		1668820	94.40	413
New.CleanUp.ReferenceOTU11610 168_33701	413		518033	94.20	413
New.CleanUp.ReferenceOTU11621 168_51515	412		179300	94.90	412
New.CleanUp.ReferenceOTU1163 156_30342	409		264416	86.30	409
New.CleanUp.ReferenceOTU11630 155_44366	413		1668820	94.20	413
New.CleanUp.ReferenceOTU11631 156_1053	413		516285	79.90	413
New.CleanUp.ReferenceOTU11647 156_20320	409		742320	88.30	409
New.CleanUp.ReferenceOTU11652 145_13267	412		354006	92.70	412
New.CleanUp.ReferenceOTU11653 158_8546	412		516285	91.50	412
New.CleanUp.ReferenceOTU11667 148_14806	412		722817	93.20	412
New.CleanUp.ReferenceOTU11679 165_24832	413		686593	89.80	413
New.CleanUp.ReferenceOTU1169 148_1895	411		3792581	88.10	411
New.CleanUp.ReferenceOTU11698 146_30878	413		686593	87.20	413
New.CleanUp.ReferenceOTU11706 156_26075	410		144239	95.60	410
New.CleanUp.ReferenceOTU11713 146_32434	412		4319691	90.80	412
New.CleanUp.ReferenceOTU11718 170_10786	413		560685	90.30	413
New.CleanUp.ReferenceOTU1172 148_20555	414		368639	89.10	414
New.CleanUp.ReferenceOTU11723 166_26884	413		518033	95.20	413
New.CleanUp.ReferenceOTU11724 148_25408	413		3359884	87.20	413
New.CleanUp.ReferenceOTU1173 146_39	409		4438565	90.20	409
New.CleanUp.ReferenceOTU11731 155_30008	413		1668820	95.20	413
New.CleanUp.ReferenceOTU11732 151_28002	412		202319	91.00	412
New.CleanUp.ReferenceOTU11738 147_8642	412		4397600	88.30	412
New.CleanUp.ReferenceOTU11742 148_26171	413		2818167	90.80	413
New.CleanUp.ReferenceOTU11746 157_21017	412		518033	93.40	412
New.CleanUp.ReferenceOTU11747 151_35360	412		1668820	91.70	412
New.CleanUp.ReferenceOTU11763 156_6411	411		264416	94.40	411
New.CleanUp.ReferenceOTU11767 156_2564	412		93199	88.30	412
New.CleanUp.ReferenceOTU11768 145_9876	411		114291	89.10	411
New.CleanUp.ReferenceOTU11770 147_5932	412		1047956	93.00	412
New.CleanUp.ReferenceOTU11773 148_30981	412		354006	91.70	412
New.CleanUp.ReferenceOTU11785 145_36106	411		126133	93.90	411
New.CleanUp.ReferenceOTU11789 145_36109	412		264416	94.20	412
New.CleanUp.ReferenceOTU1179 146_18626	411		686593	92.00	411
New.CleanUp.ReferenceOTU11792 148_10130	411		3359884	85.40	411
New.CleanUp.ReferenceOTU11795 165_35823	414		1668820	94.70	414
New.CleanUp.ReferenceOTU1180 146_18623	405		144239	88.90	405
New.CleanUp.ReferenceOTU11805 147_20422	411		1146188	94.90	411
New.CleanUp.ReferenceOTU11811 148_13441	412		560685	91.50	412
New.CleanUp.ReferenceOTU11821 147_28216	412		722817	89.30	412
New.CleanUp.ReferenceOTU11822 145_9299	409		368639	88.30	409
New.CleanUp.ReferenceOTU11839 146_5800	413		831289	91.50	413
New.CleanUp.ReferenceOTU11841 146_25193	412		354006	94.90	412
New.CleanUp.ReferenceOTU11848 165_44224	412		1668820	90.30	412
New.CleanUp.ReferenceOTU11853 156_35620	412		215053	88.10	412
New.CleanUp.ReferenceOTU11855 145_14223	412		327512	85.20	412
New.CleanUp.ReferenceOTU11859 147_1707	412		294399	90.50	412
New.CleanUp.ReferenceOTU11861 147_33826	413		560685	90.80	413
New.CleanUp.ReferenceOTU1187 145_24163	412		722817	88.60	412
New.CleanUp.ReferenceOTU11872 146_14312	411		4388133	85.90	411
New.CleanUp.ReferenceOTU11873 145_14592	411		4196058	94.60	411
New.CleanUp.ReferenceOTU1189 145_24167	409		544631	94.10	409
New.CleanUp.ReferenceOTU11904 146_10569	413		4456735	91.00	413
New.CleanUp.ReferenceOTU11905 146_10567	413		93199	87.70	413
New.CleanUp.ReferenceOTU11916 146_7237	411		824826	91.20	411
New.CleanUp.ReferenceOTU11921 145_2374	413		93199	89.10	413
New.CleanUp.ReferenceOTU11924 148_7688	414		926588	88.90	414
New.CleanUp.ReferenceOTU11927 148_7680	411		157064	88.80	411
New.CleanUp.ReferenceOTU11928 153_1474	413		181717	91.00	413
New.CleanUp.ReferenceOTU11929 166_12610	412		215053	89.80	412
New.CleanUp.ReferenceOTU11935 167_30738	413		824826	88.40	413
New.CleanUp.ReferenceOTU11951 148_7356	411		512542	88.60	411
New.CleanUp.ReferenceOTU11957 150_32402	413		1668820	96.10	413
New.CleanUp.ReferenceOTU1196 170_29453	411		545371	91.00	411
New.CleanUp.ReferenceOTU11960 168_12816	413		518033	88.10	413
New.CleanUp.ReferenceOTU11984 145_1052	411		352389	90.80	411
New.CleanUp.ReferenceOTU11992 165_43178	413		824826	87.20	413
New.CleanUp.ReferenceOTU11993 152_24777	412		322340	92.00	412
New.CleanUp.ReferenceOTU11994 145_16521	423		686593	84.90	423
New.CleanUp.ReferenceOTU11997 156_13400	410		686593	90.70	410
New.CleanUp.ReferenceOTU12007 145_14964	412		686593	90.80	412
New.CleanUp.ReferenceOTU1201 171_43331	413		518033	92.30	413
New.CleanUp.ReferenceOTU12011 167_37038	413		1668820	95.40	413
New.CleanUp.ReferenceOTU12014 156_27474	411		201562	92.90	411
New.CleanUp.ReferenceOTU12030 166_39369	413		354006	88.90	413
New.CleanUp.ReferenceOTU12037 168_49409	413		518033	93.50	413
New.CleanUp.ReferenceOTU12039 145_34057	411		201562	93.20	411
New.CleanUp.ReferenceOTU12051 148_34092	411		73760	93.40	411
New.CleanUp.ReferenceOTU12055 145_6532	412		722817	91.50	412
New.CleanUp.ReferenceOTU12060 148_21743	414		686593	90.80	414
New.CleanUp.ReferenceOTU12064 148_30576	411		3359884	92.90	411
New.CleanUp.ReferenceOTU12074 148_29397	413		686593	88.60	413
New.CleanUp.ReferenceOTU12075 166_32110	413		686593	91.50	413
New.CleanUp.ReferenceOTU12079 145_25999	412		834065	93.20	412
New.CleanUp.ReferenceOTU12092 147_2704	413		4323733	93.00	413
New.CleanUp.ReferenceOTU12098 145_20481	412		354006	93.00	412
New.CleanUp.ReferenceOTU12100 145_23665	413		93199	87.70	413
New.CleanUp.ReferenceOTU12101 156_22225	411		518033	92.00	411
New.CleanUp.ReferenceOTU12108 165_29022	413		1668820	95.40	413
New.CleanUp.ReferenceOTU12109 165_29021	413		1668820	94.90	413
New.CleanUp.ReferenceOTU12110 155_6503	413		1668820	95.40	413
New.CleanUp.ReferenceOTU12116 145_23595	413		4462642	90.30	413
New.CleanUp.ReferenceOTU12119 145_20151	414		560685	91.10	414
New.CleanUp.ReferenceOTU12120 161_28338	413		518033	95.40	413
New.CleanUp.ReferenceOTU12131 147_197	413		82334	87.70	413
New.CleanUp.ReferenceOTU12135 147_199	413		4320405	87.20	413
New.CleanUp.ReferenceOTU1214 148_26251	412		4319691	92.20	412
New.CleanUp.ReferenceOTU12154 161_12158	413		1668820	96.10	413
New.CleanUp.ReferenceOTU12162 156_30856	409		4406763	88.30	409
New.CleanUp.ReferenceOTU12165 148_14304	411		686593	97.60	411
New.CleanUp.ReferenceOTU12166 170_16307	412		518033	94.70	412
New.CleanUp.ReferenceOTU12174 148_12228	411		1146188	87.30	411
New.CleanUp.ReferenceOTU12185 160_10625	412		1143228	91.00	412
New.CleanUp.ReferenceOTU12189 151_28903	412		518033	94.20	412
New.CleanUp.ReferenceOTU12192 166_50072	412		926588	86.40	412
New.CleanUp.ReferenceOTU12194 147_18134	412		722817	91.00	412
New.CleanUp.ReferenceOTU122 156_23747	409		3494920	89.70	409
New.CleanUp.ReferenceOTU12202 168_57008	413		1668820	95.20	413
New.CleanUp.ReferenceOTU12203 166_31743	411		722817	86.40	411
New.CleanUp.ReferenceOTU12213 162_31103	413		1668820	94.40	413
New.CleanUp.ReferenceOTU12214 156_31818	409		518033	91.90	409
New.CleanUp.ReferenceOTU1223 156_8864	411		264416	94.20	411
New.CleanUp.ReferenceOTU12236 171_42350	413		560685	89.30	413
New.CleanUp.ReferenceOTU12253 147_9722	411		354006	92.00	411
New.CleanUp.ReferenceOTU12254 166_56048	413		2818167	86.40	413
New.CleanUp.ReferenceOTU12257 160_6710	414		1668820	94.40	414
New.CleanUp.ReferenceOTU12267 145_31076	412		144239	86.20	412
New.CleanUp.ReferenceOTU1228 167_13757	413		1668820	95.60	413
New.CleanUp.ReferenceOTU12289 156_2682	411		686593	91.50	411
New.CleanUp.ReferenceOTU12293 145_9629	411		560685	91.70	411
New.CleanUp.ReferenceOTU12294 171_45760	413		518033	93.70	413
New.CleanUp.ReferenceOTU12300 156_25775	411		1668820	92.00	411
New.CleanUp.ReferenceOTU12302 156_25779	411		264416	95.10	411
New.CleanUp.ReferenceOTU1232 156_34148	413		518033	92.50	413
New.CleanUp.ReferenceOTU12331 146_16278	411		686593	90.80	411
New.CleanUp.ReferenceOTU12344 167_7038	413		518033	92.00	413
New.CleanUp.ReferenceOTU12352 147_4985	413		3359884	86.40	413
New.CleanUp.ReferenceOTU12358 148_13632	412		926588	93.90	412
New.CleanUp.ReferenceOTU12359 166_37572	413		1668820	92.00	413
New.CleanUp.ReferenceOTU12367 166_33403	413		834065	90.60	413
New.CleanUp.ReferenceOTU1237 166_15372	411		215053	87.80	411
New.CleanUp.ReferenceOTU12380 147_4678	411		1146188	94.20	411
New.CleanUp.ReferenceOTU12382 146_17652	411		573135	91.20	411
New.CleanUp.ReferenceOTU12388 157_5722	412		1668820	92.70	412
New.CleanUp.ReferenceOTU12391 145_19006	411		73760	86.90	411
New.CleanUp.ReferenceOTU124 146_22220	414		560685	90.10	414
New.CleanUp.ReferenceOTU12410 156_37781	409		144239	92.90	409
New.CleanUp.ReferenceOTU12419 148_19264	411		4388127	91.70	411
New.CleanUp.ReferenceOTU12445 146_8494	411		573135	94.20	411
New.CleanUp.ReferenceOTU1245 152_11537	412		1668820	89.80	412
New.CleanUp.ReferenceOTU12451 145_28163	409		245429	88.00	409
New.CleanUp.ReferenceOTU12452 166_5281	411		1146188	95.60	411
New.CleanUp.ReferenceOTU12457 146_10684	412		537078	84.70	412
New.CleanUp.ReferenceOTU12459 155_15765	413		1668820	93.50	413
New.CleanUp.ReferenceOTU12460 166_1071	413		518033	93.20	413
New.CleanUp.ReferenceOTU12462 150_22361	413		4388133	83.50	413
New.CleanUp.ReferenceOTU1247 146_10647	411		1146188	89.80	411
New.CleanUp.ReferenceOTU12471 156_38966	412		518033	92.50	412
New.CleanUp.ReferenceOTU12473 146_31590	413		127534	86.20	413
New.CleanUp.ReferenceOTU12481 146_31044	411		4319691	94.20	411
New.CleanUp.ReferenceOTU12487 145_19902	413		1146188	92.00	413
New.CleanUp.ReferenceOTU12490 171_33678	413		1668820	94.90	413
New.CleanUp.ReferenceOTU12500 166_48511	412		518033	88.30	412
New.CleanUp.ReferenceOTU12522 171_4074	413		518033	93.70	413
New.CleanUp.ReferenceOTU1255 145_9333	411		73760	93.90	411
New.CleanUp.ReferenceOTU12556 148_20641	413		3359884	92.00	413
New.CleanUp.ReferenceOTU12569 156_9950	409		264416	89.70	409
New.CleanUp.ReferenceOTU12572 167_32834	412		354006	92.00	412
New.CleanUp.ReferenceOTU12576 148_16058	413		367523	90.60	413
New.CleanUp.ReferenceOTU12577 165_9810	413		518033	93.00	413
New.CleanUp.ReferenceOTU12582 145_19481	411		3359884	91.70	411
New.CleanUp.ReferenceOTU12606 148_21116	413		93199	88.90	413
New.CleanUp.ReferenceOTU12611 147_37273	411		73760	90.30	411
New.CleanUp.ReferenceOTU12620 170_14189	413		1668820	94.40	413
New.CleanUp.ReferenceOTU12622 145_25817	412		1953696	86.20	412
New.CleanUp.ReferenceOTU12629 170_20539	423		518033	88.40	423
New.CleanUp.ReferenceOTU12630 145_28441	413		1953696	86.20	413
New.CleanUp.ReferenceOTU12632 145_23411	409		589504	90.00	409
New.CleanUp.ReferenceOTU12635 148_27452	414		368639	86.50	414
New.CleanUp.ReferenceOTU12641 148_3125	413		93199	89.80	413
New.CleanUp.ReferenceOTU12648 170_20281	413		1668820	95.60	413
New.CleanUp.ReferenceOTU12652 156_28520	411		4409658	84.90	411
New.CleanUp.ReferenceOTU12655 161_23403	413		4450538	91.80	413
New.CleanUp.ReferenceOTU12656 148_15774	411		224817	95.10	411
New.CleanUp.ReferenceOTU12660 156_32949	413		1668820	94.90	413
New.CleanUp.ReferenceOTU12664 148_8111	413		4377099	86.90	413
New.CleanUp.ReferenceOTU12669 146_6847	413		686593	89.60	413
New.CleanUp.ReferenceOTU1268 148_9597	413		4320405	87.40	413
New.CleanUp.ReferenceOTU12680 155_26877	413		1668820	92.30	413
New.CleanUp.ReferenceOTU12729 148_24376	411		686593	89.80	411
New.CleanUp.ReferenceOTU12736 146_24861	411		144239	86.60	411
New.CleanUp.ReferenceOTU12737 146_30540	409		742320	88.50	409
New.CleanUp.ReferenceOTU12745 148_28842	412		216235	91.50	412
New.CleanUp.ReferenceOTU1275 156_40056	413		4388133	84.30	413
New.CleanUp.ReferenceOTU12766 156_1435	411		686593	90.00	411
New.CleanUp.ReferenceOTU12767 161_16435	413		651100	88.90	413
New.CleanUp.ReferenceOTU12770 151_37357	413		1668820	94.20	413
New.CleanUp.ReferenceOTU12771 146_3380	408		144239	89.70	408
New.CleanUp.ReferenceOTU12777 165_30456	413		1668820	95.90	413
New.CleanUp.ReferenceOTU12792 166_18818	409		518033	90.70	409
New.CleanUp.ReferenceOTU12798 147_19035	413		2818167	87.40	413
New.CleanUp.ReferenceOTU12799 147_19032	413		926588	88.90	413
New.CleanUp.ReferenceOTU1280 156_13967	411		1668820	93.40	411
New.CleanUp.ReferenceOTU12801 147_19038	412		2818167	91.00	412
New.CleanUp.ReferenceOTU12811 147_602	411		560685	91.50	411
New.CleanUp.ReferenceOTU12813 165_40621	412		697063	93.90	412
New.CleanUp.ReferenceOTU12818 146_9522	413		3359884	95.90	413
New.CleanUp.ReferenceOTU12819 156_37902	409		201562	88.50	409
New.CleanUp.ReferenceOTU12821 165_8227	413		926588	87.20	413
New.CleanUp.ReferenceOTU12828 146_5603	413		322340	88.60	413
New.CleanUp.ReferenceOTU12831 146_27067	411		579266	88.30	411
New.CleanUp.ReferenceOTU12840 147_24912	412		354006	94.90	412
New.CleanUp.ReferenceOTU12852 165_4949	413		518033	94.20	413
New.CleanUp.ReferenceOTU12855 146_1834	411		4345774	86.10	411
New.CleanUp.ReferenceOTU12860 145_9989	410		73760	91.50	410
New.CleanUp.ReferenceOTU12862 145_9981	413		4397838	92.00	413
New.CleanUp.ReferenceOTU12865 146_24080	413		2818167	91.80	413
New.CleanUp.ReferenceOTU12866 147_20112	411		560685	90.80	411
New.CleanUp.ReferenceOTU12867 156_5729	409		518033	90.70	409
New.CleanUp.ReferenceOTU1288 148_21438	411		4302012	92.50	411
New.CleanUp.ReferenceOTU12902 147_33983	411		3359884	89.80	411
New.CleanUp.ReferenceOTU12917 156_6033	412		179300	90.80	412
New.CleanUp.ReferenceOTU12918 167_30988	413		4352153	87.20	413
New.CleanUp.ReferenceOTU12929 146_15178	413		93199	94.70	413
New.CleanUp.ReferenceOTU12940 146_14803	409		368639	90.50	409
New.CleanUp.ReferenceOTU12944 148_28876	411		264416	91.70	411
New.CleanUp.ReferenceOTU12952 156_12870	413		367523	83.80	413
New.CleanUp.ReferenceOTU12953 156_12873	411		4196058	92.70	411
New.CleanUp.ReferenceOTU12958 145_14609	407		18867	87.70	407
New.CleanUp.ReferenceOTU12962 145_6194	409		926588	86.30	409
New.CleanUp.ReferenceOTU12967 165_15030	413		518033	80.40	413
New.CleanUp.ReferenceOTU12969 145_29157	412		722817	92.20	412
New.CleanUp.ReferenceOTU12970 146_17442	411		73760	87.80	411
New.CleanUp.ReferenceOTU12977 156_17964	412		354006	90.00	412
New.CleanUp.ReferenceOTU12978 145_12606	413		3359884	94.90	413
New.CleanUp.ReferenceOTU12995 171_24850	413		1668820	95.40	413
New.CleanUp.ReferenceOTU13006 148_32437	412		3728119	91.50	412
New.CleanUp.ReferenceOTU13007 166_19236	414		518033	90.80	414
New.CleanUp.ReferenceOTU13014 165_35768	413		1668820	89.60	413
New.CleanUp.ReferenceOTU13029 156_17035	414		537078	84.80	414
New.CleanUp.ReferenceOTU13037 163_35539	412		1143228	92.00	412
New.CleanUp.ReferenceOTU13040 146_31366	412		834065	92.50	412
New.CleanUp.ReferenceOTU13044 145_19737	412		742320	90.00	412
New.CleanUp.ReferenceOTU13048 146_21138	413		831289	87.90	413
New.CleanUp.ReferenceOTU13049 150_45808	413		1668820	93.20	413
New.CleanUp.ReferenceOTU13055 163_30745	412		2157225	89.60	412
New.CleanUp.ReferenceOTU13058 151_16674	413		73760	89.60	413
New.CleanUp.ReferenceOTU13067 156_20501	411		686593	95.10	411
New.CleanUp.ReferenceOTU13068 148_14881	412		686593	91.70	412
New.CleanUp.ReferenceOTU13069 148_14880	413		824826	86.20	413
New.CleanUp.ReferenceOTU13077 156_38636	409		322340	87.00	409
New.CleanUp.ReferenceOTU13079 156_33627	416		367523	84.10	416
New.CleanUp.ReferenceOTU13087 148_27077	412		722817	93.40	412
New.CleanUp.ReferenceOTU1309 156_31398	409		805194	88.30	409
New.CleanUp.ReferenceOTU13090 145_10712	413		140674	90.80	413
New.CleanUp.ReferenceOTU13091 146_19458	423		686593	86.50	423
New.CleanUp.ReferenceOTU13092 146_19451	413		297872	89.10	413
New.CleanUp.ReferenceOTU13097 166_20892	411		518033	88.30	411
New.CleanUp.ReferenceOTU13115 145_23996	414		144239	84.50	414
New.CleanUp.ReferenceOTU13119 145_23999	411		1146188	94.20	411
New.CleanUp.ReferenceOTU1312 147_4625	411		82334	90.30	411
New.CleanUp.ReferenceOTU13127 148_29482	412		722817	87.10	412
New.CleanUp.ReferenceOTU13134 148_28689	411		926588	92.90	411
